session,ts_ms,action,score,gross_bps,exec_ret_bps,net_taker_bps,net_maker_bps,mid0,mid_target,spread_bps,qi_l1,max_favorable_bps,max_adverse_bps,time_to_peak_ms,time_to_adverse_ms
20260818-193713,1787081853123,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851525,0.3555184579777817,0.0,32232,0
20260818-193713,1787081853047,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851525,0.3555184579777817,0.0,32308,0
20260818-193713,1787081853225,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851118,0.3555184579777817,0.0,32130,0
20260818-193713,1787081853159,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851118,0.3555184579777817,0.0,32196,0
20260818-193713,1787081853327,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851158,0.3555184579777817,0.0,32028,0
20260818-193713,1787081853429,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851158,0.3555184579777817,0.0,31926,0
20260818-193713,1787081853531,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851706,0.3555184579777817,0.0,31824,0
20260818-193713,1787081853633,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851706,0.3555184579777817,0.0,31722,0
20260818-193713,1787081853525,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851706,0.3555184579777817,0.0,31830,0
20260818-193713,1787081853735,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851628,0.3555184579777817,0.0,31620,0
20260818-193713,1787081853837,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.85136,0.3555184579777817,0.0,31518,0
20260818-193713,1787081853939,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851403,0.3555184579777817,0.0,31416,0
20260818-193713,1787081854041,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.851212,0.3555184579777817,0.0,31314,0
20260818-193713,1787081854143,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848135,0.3555184579777817,0.0,31212,0
20260818-193713,1787081854245,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848059,0.3555184579777817,0.0,31110,0
20260818-193713,1787081854347,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848059,0.3555184579777817,0.0,31008,0
20260818-193713,1787081854449,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848018,0.3555184579777817,0.0,30906,0
20260818-193713,1787081854551,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848099,0.3555184579777817,0.0,30804,0
20260818-193713,1787081854653,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848727,0.3555184579777817,0.0,30702,0
20260818-193713,1787081854570,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848727,0.3555184579777817,0.0,30785,0
20260818-193713,1787081854755,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848727,0.3555184579777817,0.0,30600,0
20260818-193713,1787081854857,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848737,0.3555184579777817,0.0,30498,0
20260818-193713,1787081854959,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84847,0.3555184579777817,0.0,30396,0
20260818-193713,1787081855061,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84847,0.3555184579777817,0.0,30294,0
20260818-193713,1787081855163,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.848854,0.3555184579777817,0.0,30192,0
20260818-193713,1787081855265,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.849119,0.3555184579777817,0.0,30090,0
20260818-193713,1787081855367,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84908,0.3555184579777817,0.0,29988,0
20260818-193713,1787081855227,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84908,0.3555184579777817,0.0,30128,0
20260818-193713,1787081855469,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.849061,0.3555184579777817,0.0,29886,0
20260818-193713,1787081855571,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.849092,0.3555184579777817,0.0,29784,0
20260818-193713,1787081855428,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.849092,0.3555184579777817,0.0,29927,0
20260818-193713,1787081855673,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.846312,0.3555184579777817,0.0,29682,0
20260818-193713,1787081855593,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.846312,0.3555184579777817,0.0,29762,0
20260818-193713,1787081855775,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.846274,0.3555184579777817,0.0,29580,0
20260818-193713,1787081855877,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84642,0.3555184579777817,0.0,29478,0
20260818-193713,1787081855979,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.846461,0.3555184579777817,0.0,29376,0
20260818-193713,1787081856081,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84642,0.3555184579777817,0.0,29274,0
20260818-193713,1787081856183,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.846081,0.3555184579777817,0.0,29172,0
20260818-193713,1787081856285,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.846081,0.3555184579777817,0.0,29070,0
20260818-193713,1787081856387,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.846081,0.3555184579777817,0.0,28968,0
20260818-193713,1787081856489,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.846081,0.3555184579777817,0.0,28866,0
20260818-193713,1787081856591,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.846081,0.3555184579777817,0.0,28764,0
20260818-193713,1787081856693,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842896,0.3555184579777817,0.0,28662,0
20260818-193713,1787081856619,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842896,0.3555184579777817,0.0,28736,0
20260818-193713,1787081856795,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842896,0.3555184579777817,0.0,28560,0
20260818-193713,1787081856897,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842858,0.3555184579777817,0.0,28458,0
20260818-193713,1787081856999,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842858,0.3555184579777817,0.0,28356,0
20260818-193713,1787081857101,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842868,0.3555184579777817,0.0,28254,0
20260818-193713,1787081857203,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842868,0.3555184579777817,0.0,28152,0
20260818-193713,1787081857305,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84283,0.3555184579777817,0.0,28050,0
20260818-193713,1787081857407,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84272,0.3555184579777817,0.0,27948,0
20260818-193713,1787081857509,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842801,0.3555184579777817,0.0,27846,0
20260818-193713,1787081857611,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842801,0.3555184579777817,0.0,27744,0
20260818-193713,1787081857619,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.842801,0.3555184579777817,0.0,27736,0
20260818-193713,1787081857713,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843362,0.3555184579777817,0.0,27642,0
20260818-193713,1787081857657,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843362,0.3555184579777817,0.0,27698,0
20260818-193713,1787081857815,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843043,0.3555184579777817,0.0,27540,0
20260818-193713,1787081857917,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843043,0.3555184579777817,0.0,27438,0
20260818-193713,1787081858019,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843043,0.3555184579777817,0.0,27336,0
20260818-193713,1787081858121,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843043,0.3555184579777817,0.0,27234,0
20260818-193713,1787081858223,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843043,0.3555184579777817,0.0,27132,0
20260818-193713,1787081858325,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843311,0.3555184579777817,0.0,27030,0
20260818-193713,1787081858427,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843311,0.3555184579777817,0.0,26928,0
20260818-193713,1787081858529,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843311,0.3555184579777817,0.0,26826,0
20260818-193713,1787081858631,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843356,0.3555184579777817,0.0,26724,0
20260818-193713,1787081858733,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843924,0.3555184579777817,0.0,26622,0
20260818-193713,1787081858665,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843924,0.3555184579777817,0.0,26690,0
20260818-193713,1787081858835,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843924,0.3555184579777817,0.0,26520,0
20260818-193713,1787081858937,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843924,0.3555184579777817,0.0,26418,0
20260818-193713,1787081859039,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843924,0.3555184579777817,0.0,26316,0
20260818-193713,1787081859141,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843924,0.3555184579777817,0.0,26214,0
20260818-193713,1787081859243,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843882,0.3555184579777817,0.0,26112,0
20260818-193713,1787081859345,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843882,0.3555184579777817,0.0,26010,0
20260818-193713,1787081859447,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843924,0.3555184579777817,0.0,25908,0
20260818-193713,1787081859549,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.843924,0.3555184579777817,0.0,25806,0
20260818-193713,1787081859651,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.844492,0.3555184579777817,0.0,25704,0
20260818-193713,1787081859753,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84445,0.3555184579777817,0.0,25602,0
20260818-193713,1787081859626,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84445,0.3555184579777817,0.0,25729,0
20260818-193713,1787081859855,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.844488,0.3555184579777817,0.0,25500,0
20260818-193713,1787081859957,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.84453,0.3555184579777817,0.0,25398,0
20260818-193713,1787081860059,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.849849,0.3555184579777817,0.0,25296,0
20260818-193713,1787081860161,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.849849,0.3555184579777817,0.0,25194,0
20260818-193713,1787081860050,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.849849,0.3555184579777817,0.0,25305,0
20260818-193713,1787081860263,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.849861,0.3555184579777817,0.0,25092,0
20260818-193713,1787081860365,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.857174,0.3555184579777817,0.0,24990,0
20260818-193713,1787081860467,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.857174,0.3555184579777817,0.0,24888,0
20260818-193713,1787081860569,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.857258,0.3555184579777817,0.0,24786,0
20260818-193713,1787081860671,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.857258,0.3555184579777817,0.0,24684,0
20260818-193713,1787081860773,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.868784,0.3555184579777817,0.0,24582,0
20260818-193713,1787081860710,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.868784,0.3555184579777817,0.0,24645,0
20260818-193713,1787081860875,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.868818,0.3555184579777817,0.0,24480,0
20260818-193713,1787081860977,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.868818,0.3555184579777817,0.0,24378,0
20260818-193713,1787081861079,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.868818,0.3555184579777817,0.0,24276,0
20260818-193713,1787081861181,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.869186,0.3555184579777817,0.0,24174,0
20260818-193713,1787081861283,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.869186,0.3555184579777817,0.0,24072,0
20260818-193713,1787081861385,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.869186,0.3555184579777817,0.0,23970,0
20260818-193713,1787081861487,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.869152,0.3555184579777817,0.0,23868,0
20260818-193713,1787081861589,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.869152,0.3555184579777817,0.0,23766,0
20260818-193713,1787081861691,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.873203,0.3555184579777817,0.0,23664,0
20260818-193713,1787081861659,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.873203,0.3555184579777817,0.0,23696,0
20260818-193713,1787081861793,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.873758,0.3555184579777817,0.0,23562,0
20260818-193713,1787081861697,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.873758,0.3555184579777817,0.0,23658,0
20260818-193713,1787081861895,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.873758,0.3555184579777817,0.0,23460,0
20260818-193713,1787081861997,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.873758,0.3555184579777817,0.0,23358,0
20260818-193713,1787081862099,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.879364,0.3555184579777817,0.0,23256,0
20260818-193713,1787081862201,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.879436,0.3555184579777817,0.0,23154,0
20260818-193713,1787081862049,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.879436,0.3555184579777817,0.0,23306,0
20260818-193713,1787081862303,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.878729,0.3555184579777817,0.0,23052,0
20260818-193713,1787081862198,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.878729,0.3555184579777817,0.0,23157,0
20260818-193713,1787081862405,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.878723,0.3555184579777817,0.0,22950,0
20260818-193713,1787081862507,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.879654,0.3555184579777817,0.0,22848,0
20260818-193713,1787081862609,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.879654,0.3555184579777817,0.0,22746,0
20260818-193713,1787081862492,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.879654,0.3555184579777817,0.0,22863,0
20260818-193713,1787081862711,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.880212,0.3555184579777817,0.0,22644,0
20260818-193713,1787081862655,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.880212,0.3555184579777817,0.0,22700,0
20260818-193713,1787081862813,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.880445,0.3555184579777817,0.0,22542,0
20260818-193713,1787081862915,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.880414,0.3555184579777817,0.0,22440,0
20260818-193713,1787081863017,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.880414,0.3555184579777817,0.0,22338,0
20260818-193713,1787081863119,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.880414,0.3555184579777817,0.0,22236,0
20260818-193713,1787081863221,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.878389,0.3555184579777817,0.0,22134,0
20260818-193713,1787081883111,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.79657,0.3555184579777817,0.0,2244,0
20260818-193713,1787081882959,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.79657,0.3555184579777817,0.0,2396,0
20260818-193713,1787081883213,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.790877,0.3555184579777817,0.0,2142,0
20260818-193713,1787081883315,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.790764,0.3555184579777817,0.0,2040,0
20260818-193713,1787081883169,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.790764,0.3555184579777817,0.0,2186,0
20260818-193713,1787081883417,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.791441,0.3555184579777817,0.0,1938,0
20260818-193713,1787081883519,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.791196,0.3555184579777817,0.0,1836,0
20260818-193713,1787081883401,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.791196,0.3555184579777817,0.0,1954,0
20260818-193713,1787081883621,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.791196,0.3555184579777817,0.0,1734,0
20260818-193713,1787081883723,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.791196,0.3555184579777817,0.0,1632,0
20260818-193713,1787081883825,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.8014,0.3555184579777817,0.0,1530,0
20260818-193713,1787081883927,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.801468,0.3555184579777817,0.0,1428,0
20260818-193713,1787081884029,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.801468,0.3555184579777817,0.0,1326,0
20260818-193713,1787081884131,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.813816,0.3555184579777817,0.0,1224,0
20260818-193713,1787081884059,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.813816,0.3555184579777817,0.0,1296,0
20260818-193713,1787081884233,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.808277,0.3555184579777817,0.0,1122,0
20260818-193713,1787081884335,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.808277,0.3555184579777817,0.0,1020,0
20260818-193713,1787081884437,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.808208,0.3555184579777817,0.0,918,0
20260818-193713,1787081884539,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.808369,0.3555184579777817,0.0,816,0
20260818-193713,1787081884641,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.808383,0.3555184579777817,0.0,714,0
20260818-193713,1787081884743,BUY,0.5,0.3555184579777817,-0.015628369052993123,-3.6602815420222177,-1.6444815420222183,64694.25,64696.55,0.015457,0.808383,0.3555184579777817,0.0,612,0
