session,ts_ms,gross_bps
20260818-194317,1787082263204,-0.9126211639932559
20260818-194317,1787082263369,-0.9126211639932559
20260818-194317,1787082263471,-0.9126211639932559
20260818-194317,1787082263573,-0.9126211639932559
20260818-194317,1787082263675,-0.9126211639932559
20260818-194317,1787082263777,-0.9126211639932559
20260818-194317,1787082263879,-0.9126211639932559
20260818-194317,1787082263981,-0.9126211639932559
20260818-194317,1787082264025,-0.9126211639932559
20260818-194317,1787082264083,-0.9126211639932559
20260818-194317,1787082264075,-0.9126211639932559
20260818-194317,1787082264185,-0.9126211639932559
20260818-194317,1787082264287,-0.9126211639932559
20260818-194317,1787082264176,-0.9126211639932559
20260818-194317,1787082264389,-0.9126211639932559
20260818-194317,1787082264399,-0.9126211639932559
20260818-194317,1787082264491,-0.9126211639932559
20260818-194317,1787082264593,-0.9126211639932559
20260818-194317,1787082264450,-0.9126211639932559
20260818-194317,1787082264695,-0.9126211639932559
20260818-194317,1787082264797,-0.9126211639932559
20260818-194317,1787082264899,-0.9126211639932559
20260818-194317,1787082264759,-0.9126211639932559
20260818-194317,1787082265001,-0.9126211639932559
20260818-194317,1787082265103,-0.9126211639932559
20260818-194317,1787082265033,-0.9126211639932559
20260818-194317,1787082265205,-0.9126211639932559
20260818-194317,1787082265307,-0.9126211639932559
20260818-194317,1787082265230,-0.9126211639932559
20260818-194317,1787082265409,-0.9126211639932559
20260818-194317,1787082265511,-0.9126211639932559
20260818-194317,1787082265613,-0.9126211639932559
20260818-194317,1787082265715,-0.9126211639932559
20260818-194317,1787082265817,-0.9126211639932559
20260818-194317,1787082265919,-0.9126211639932559
20260818-194317,1787082266021,-0.9126211639932559
20260818-194317,1787082266076,-0.9126211639932559
20260818-194317,1787082266123,-0.9126211639932559
20260818-194317,1787082266225,-0.9126211639932559
20260818-194317,1787082266113,-0.9126211639932559
20260818-194317,1787082266327,-0.9126211639932559
20260818-194317,1787082266429,-0.9126211639932559
20260818-194317,1787082266531,-0.9126211639932559
20260818-194317,1787082266633,-0.9126211639932559
20260818-194317,1787082266735,-0.9126211639932559
20260818-194317,1787082266837,-0.9126211639932559
20260818-194317,1787082266939,-0.9126211639932559
20260818-194317,1787082267041,-0.9126211639932559
20260818-194317,1787082267143,-0.9126211639932559
20260818-194317,1787082267061,-0.9126211639932559
20260818-194317,1787082267245,-0.9126211639932559
20260818-194317,1787082267347,-0.9126211639932559
20260818-194317,1787082267449,-0.9126211639932559
20260818-194317,1787082267551,-0.9126211639932559
20260818-194317,1787082267653,-0.9126211639932559
20260818-194317,1787082267755,-0.9126211639932559
20260818-194317,1787082267857,-0.9126211639932559
20260818-194317,1787082267959,-0.9126211639932559
20260818-194317,1787082268061,-0.9126211639932559
20260818-194317,1787082268022,-0.9126211639932559
20260818-194317,1787082268163,-0.9126211639932559
20260818-194317,1787082268077,-0.9126211639932559
20260818-194317,1787082268265,-0.9126211639932559
20260818-194317,1787082268367,-0.9126211639932559
20260818-194317,1787082268469,-0.9126211639932559
20260818-194317,1787082268571,-0.9126211639932559
20260818-194317,1787082268673,-0.9126211639932559
20260818-194317,1787082268775,-0.9126211639932559
20260818-194317,1787082268877,-0.9126211639932559
20260818-194317,1787082268836,-0.9126211639932559
20260818-194317,1787082268979,-0.9126211639932559
20260818-194317,1787082269081,-0.9126211639932559
20260818-194317,1787082268976,-0.9126211639932559
20260818-194317,1787082269183,-0.9126211639932559
20260818-194317,1787082269259,-0.9126211639932559
20260818-194317,1787082269260,-0.9126211639932559
20260818-194317,1787082269260,-0.9126211639932559
20260818-194317,1787082269261,-0.9126211639932559
20260818-194317,1787082269261,-0.9126211639932559
20260818-194317,1787082269261,-0.9126211639932559
20260818-194317,1787082269261,-0.9126211639932559
20260818-194317,1787082269261,-0.9126211639932559
20260818-194317,1787082269261,-0.9126211639932559
20260818-194317,1787082269261,-0.9126211639932559
20260818-194317,1787082269261,-0.9126211639932559
20260818-194317,1787082269261,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269262,-0.9126211639932559
20260818-194317,1787082269266,-0.9126211639932559
20260818-194317,1787082269285,-0.4331291181108935
20260818-194317,1787082269272,-0.4331291181108935
20260818-194317,1787082269272,-0.4331291181108935
20260818-194317,1787082269276,-0.4331291181108935
20260818-194317,1787082269282,-0.4331291181108935
20260818-194317,1787082269387,-0.4331291181108935
20260818-194317,1787082269290,-0.4331291181108935
20260818-194317,1787082269489,-0.4331291181108935
20260818-194317,1787082269591,-0.4331291181108935
20260818-194317,1787082269693,-0.4331291181108935
20260818-194317,1787082269795,-0.4331291181108935
20260818-194317,1787082269897,-0.4331291181108935
20260818-194317,1787082269999,-0.4331291181108935
20260818-194317,1787082269925,-0.4331291181108935
20260818-194317,1787082270101,-0.4331291181108935
20260818-194317,1787082270203,-0.4331291181108935
20260818-194317,1787082270305,-0.4331291181108935
20260818-194317,1787082270267,-0.4331291181108935
20260818-194317,1787082270407,-0.4331291181108935
20260818-194317,1787082270313,-0.4331291181108935
20260818-194317,1787082270509,-0.4331291181108935
20260818-194317,1787082270611,-0.4331291181108935
20260818-194317,1787082270713,-0.4331291181108935
20260818-194317,1787082270815,-0.4331291181108935
20260818-194317,1787082270917,-0.4331291181108935
20260818-194317,1787082270843,-0.4331291181108935
20260818-194317,1787082271019,-0.4331291181108935
20260818-194317,1787082271121,-0.4331291181108935
20260818-194317,1787082271223,-0.4331291181108935
20260818-194317,1787082271325,-0.4331291181108935
20260818-194317,1787082271427,-0.4331291181108935
20260818-194317,1787082271529,-0.4331291181108935
20260818-194317,1787082271631,-0.4331291181108935
20260818-194317,1787082271733,-0.4331291181108935
20260818-194317,1787082271679,-0.4331291181108935
20260818-194317,1787082271835,-0.4331291181108935
20260818-194317,1787082271937,-0.4331291181108935
20260818-194317,1787082271875,-0.4331291181108935
20260818-194317,1787082272039,-0.4331291181108935
20260818-194317,1787082272141,-0.4331291181108935
20260818-194317,1787082272079,-0.4331291181108935
20260818-194317,1787082272243,-0.4331291181108935
20260818-194317,1787082272345,-0.4331291181108935
20260818-194317,1787082272231,-0.4331291181108935
20260818-194317,1787082272447,-0.4331291181108935
20260818-194317,1787082272549,-0.4331291181108935
20260818-194317,1787082272651,-0.4331291181108935
20260818-194317,1787082272591,-0.4331291181108935
20260818-194317,1787082272753,-0.4331291181108935
20260818-194317,1787082272855,-0.4331291181108935
20260818-194317,1787082272957,-0.4331291181108935
20260818-194317,1787082272893,-0.4331291181108935
20260818-194317,1787082273059,-0.4331291181108935
20260818-194317,1787082273161,-0.4331291181108935
20260818-194317,1787082273263,-0.4331291181108935
20260818-194317,1787082273365,-0.4331291181108935
20260818-194317,1787082273467,-0.4331291181108935
20260818-194317,1787082273319,-0.4331291181108935
20260818-194317,1787082273569,-0.4331291181108935
20260818-194317,1787082273671,-0.4331291181108935
20260818-194317,1787082273773,-0.4331291181108935
20260818-194317,1787082273875,-0.4331291181108935
20260818-194317,1787082273977,-0.4331291181108935
20260818-194317,1787082273857,-0.4331291181108935
20260818-194317,1787082274079,-0.4331291181108935
20260818-194317,1787082274079,-0.4331291181108935
20260818-194317,1787082274181,-0.4331291181108935
20260818-194317,1787082274110,-0.4331291181108935
20260818-194317,1787082274283,-0.4331291181108935
20260818-194317,1787082274385,-0.4331291181108935
20260818-194317,1787082274487,-0.4331291181108935
20260818-194317,1787082274589,-0.4331291181108935
20260818-194317,1787082274691,-0.4331291181108935
20260818-194317,1787082274592,-0.4331291181108935
20260818-194317,1787082274793,-0.4331291181108935
20260818-194317,1787082274895,-0.4331291181108935
20260818-194317,1787082274842,-0.4331291181108935
20260818-194317,1787082274997,-0.4331291181108935
20260818-194317,1787082275099,-0.4331291181108935
20260818-194317,1787082275201,-0.4331291181108935
20260818-194317,1787082275303,-0.4331291181108935
20260818-194317,1787082275405,-0.4331291181108935
20260818-194317,1787082275507,-0.4331291181108935
20260818-194317,1787082275609,-0.4331291181108935
20260818-194317,1787082275711,-0.4331291181108935
20260818-194317,1787082275813,-0.4331291181108935
20260818-194317,1787082275714,-0.4331291181108935
20260818-194317,1787082275915,-0.4331291181108935
20260818-194317,1787082275858,-0.4331291181108935
20260818-194317,1787082276017,-0.4331291181108935
20260818-194317,1787082275996,-0.4331291181108935
20260818-194317,1787082276119,-0.4331291181108935
20260818-194317,1787082276221,-0.4331291181108935
20260818-194317,1787082276078,-0.4331291181108935
20260818-194317,1787082276323,0.1082822795271606
20260818-194317,1787082276225,-0.4331291181108935
20260818-194317,1787082276425,0.1082822795271606
20260818-194317,1787082276527,1.25298066310386
20260818-194317,1787082276629,1.25298066310386
20260818-194317,1787082276731,1.25298066310386
20260818-194317,1787082276833,1.25298066310386
20260818-194317,1787082276935,1.25298066310386
20260818-194317,1787082276825,1.25298066310386
20260818-194317,1787082277037,1.25298066310386
20260818-194317,1787082277139,1.25298066310386
20260818-194317,1787082277241,1.25298066310386
20260818-194317,1787082277343,1.25298066310386
20260818-194317,1787082277445,1.25298066310386
20260818-194317,1787082277547,1.25298066310386
20260818-194317,1787082277649,1.25298066310386
20260818-194317,1787082277751,1.25298066310386
20260818-194317,1787082277853,1.25298066310386
20260818-194317,1787082277766,1.25298066310386
20260818-194317,1787082277955,1.25298066310386
20260818-194317,1787082278057,1.25298066310386
20260818-194317,1787082278159,1.25298066310386
20260818-194317,1787082278079,1.25298066310386
20260818-194317,1787082278261,1.25298066310386
20260818-194317,1787082278363,1.25298066310386
20260818-194317,1787082278465,1.25298066310386
20260818-194317,1787082278567,1.25298066310386
20260818-194317,1787082278669,1.25298066310386
20260818-194317,1787082278771,1.25298066310386
20260818-194317,1787082278697,1.25298066310386
20260818-194317,1787082278873,1.25298066310386
20260818-194317,1787082278975,1.25298066310386
20260818-194317,1787082279077,1.25298066310386
20260818-194317,1787082279179,1.25298066310386
20260818-194317,1787082279281,1.25298066310386
20260818-194317,1787082279383,1.25298066310386
20260818-194317,1787082279485,1.25298066310386
20260818-194317,1787082279587,1.25298066310386
20260818-194317,1787082279689,1.25298066310386
20260818-194317,1787082279791,1.25298066310386
20260818-194317,1787082279681,1.25298066310386
20260818-194317,1787082279893,1.25298066310386
20260818-194317,1787082279801,1.25298066310386
20260818-194317,1787082279995,1.25298066310386
20260818-194317,1787082280097,1.25298066310386
20260818-194317,1787082280199,1.25298066310386
20260818-194317,1787082280080,1.25298066310386
20260818-194317,1787082280301,1.25298066310386
20260818-194317,1787082280403,1.25298066310386
20260818-194317,1787082280505,1.25298066310386
20260818-194317,1787082280607,1.25298066310386
20260818-194317,1787082280709,1.25298066310386
20260818-194317,1787082280597,1.25298066310386
20260818-194317,1787082280811,1.25298066310386
20260818-194317,1787082280913,1.25298066310386
20260818-194317,1787082281015,1.25298066310386
20260818-194317,1787082281117,1.25298066310386
20260818-194317,1787082281056,1.25298066310386
20260818-194317,1787082281219,1.25298066310386
20260818-194317,1787082281321,1.25298066310386
20260818-194317,1787082281423,1.25298066310386
20260818-194317,1787082281525,1.25298066310386
20260818-194317,1787082281627,1.25298066310386
20260818-194317,1787082281729,1.25298066310386
20260818-194317,1787082281584,1.25298066310386
20260818-194317,1787082281831,1.25298066310386
20260818-194317,1787082281933,1.25298066310386
20260818-194317,1787082282035,1.25298066310386
20260818-194317,1787082282137,1.25298066310386
20260818-194317,1787082282080,1.25298066310386
20260818-194317,1787082282239,1.25298066310386
20260818-194317,1787082282341,1.25298066310386
20260818-194317,1787082282443,1.25298066310386
20260818-194317,1787082282545,1.25298066310386
20260818-194317,1787082282647,1.25298066310386
20260818-194317,1787082282568,1.25298066310386
20260818-194317,1787082282749,1.25298066310386
20260818-194317,1787082282851,1.25298066310386
20260818-194317,1787082282726,1.25298066310386
20260818-194317,1787082282953,1.25298066310386
20260818-194317,1787082283055,1.25298066310386
20260818-194317,1787082283157,1.25298066310386
20260818-194317,1787082283259,1.25298066310386
20260818-194317,1787082283361,1.25298066310386
20260818-194317,1787082283463,1.25298066310386
20260818-194317,1787082283369,1.25298066310386
20260818-194317,1787082283565,1.25298066310386
20260818-194317,1787082283667,1.25298066310386
20260818-194317,1787082283588,1.25298066310386
20260818-194317,1787082283769,1.25298066310386
20260818-194317,1787082283767,1.25298066310386
20260818-194317,1787082283871,1.25298066310386
20260818-194317,1787082283806,1.25298066310386
20260818-194317,1787082283973,1.25298066310386
20260818-194317,1787082284075,1.25298066310386
20260818-194317,1787082284177,1.25298066310386
20260818-194317,1787082284081,1.25298066310386
20260818-194317,1787082284279,1.25298066310386
20260818-194317,1787082284381,1.25298066310386
20260818-194317,1787082284483,1.25298066310386
20260818-194317,1787082284585,1.25298066310386
20260818-194317,1787082284687,1.25298066310386
20260818-194317,1787082284585,1.25298066310386
20260818-194317,1787082284789,1.25298066310386
20260818-194317,1787082284891,1.25298066310386
20260818-194317,1787082284993,1.25298066310386
20260818-194317,1787082285095,1.25298066310386
20260818-194317,1787082285197,1.25298066310386
20260818-194317,1787082285299,1.25298066310386
20260818-194317,1787082285401,1.25298066310386
20260818-194317,1787082285503,1.25298066310386
20260818-194317,1787082285605,1.25298066310386
20260818-194317,1787082285567,1.25298066310386
20260818-194317,1787082285657,1.25298066310386
20260818-194317,1787082285707,1.25298066310386
20260818-194317,1787082285809,1.25298066310386
20260818-194317,1787082285661,1.25298066310386
20260818-194317,1787082285911,1.25298066310386
20260818-194317,1787082286013,1.25298066310386
20260818-194317,1787082286115,1.25298066310386
20260818-194317,1787082286217,1.25298066310386
20260818-194317,1787082286081,1.25298066310386
20260818-194317,1787082286319,1.25298066310386
20260818-194317,1787082286421,1.25298066310386
20260818-194317,1787082286523,1.25298066310386
20260818-194317,1787082286625,1.25298066310386
20260818-194317,1787082286727,1.25298066310386
20260818-194317,1787082286591,1.25298066310386
20260818-194317,1787082286829,1.25298066310386
20260818-194317,1787082286931,1.25298066310386
20260818-194317,1787082287033,1.25298066310386
20260818-194317,1787082286896,1.25298066310386
20260818-194317,1787082287135,1.25298066310386
20260818-194317,1787082287237,1.25298066310386
20260818-194317,1787082287339,1.25298066310386
20260818-194317,1787082287230,1.25298066310386
20260818-194317,1787082287441,1.25298066310386
20260818-194317,1787082287347,1.25298066310386
20260818-194317,1787082287543,1.25298066310386
20260818-194317,1787082287645,1.25298066310386
20260818-194317,1787082287570,1.25298066310386
20260818-194317,1787082287747,1.25298066310386
20260818-194317,1787082287849,1.25298066310386
20260818-194317,1787082287951,1.25298066310386
20260818-194317,1787082288053,1.25298066310386
20260818-194317,1787082288155,1.25298066310386
20260818-194317,1787082288081,1.25298066310386
20260818-194317,1787082288257,1.25298066310386
20260818-194317,1787082288359,1.25298066310386
20260818-194317,1787082288461,1.25298066310386
20260818-194317,1787082288563,1.25298066310386
20260818-194317,1787082288665,1.25298066310386
20260818-194317,1787082288527,1.25298066310386
20260818-194317,1787082288767,1.25298066310386
20260818-194317,1787082288869,1.25298066310386
20260818-194317,1787082288971,1.25298066310386
20260818-194317,1787082289073,1.25298066310386
20260818-194317,1787082289175,1.25298066310386
20260818-194317,1787082289277,1.25298066310386
20260818-194317,1787082289379,1.25298066310386
20260818-194317,1787082289481,1.25298066310386
20260818-194317,1787082289345,1.25298066310386
20260818-194317,1787082289583,1.25298066310386
20260818-194317,1787082289685,1.25298066310386
20260818-194317,1787082289573,1.25298066310386
20260818-194317,1787082289787,1.25298066310386
20260818-194317,1787082289889,1.25298066310386
20260818-194317,1787082289880,1.25298066310386
20260818-194317,1787082289991,1.25298066310386
20260818-194317,1787082289974,1.25298066310386
20260818-194317,1787082290093,1.25298066310386
20260818-194317,1787082290195,1.25298066310386
20260818-194317,1787082290082,1.25298066310386
20260818-194317,1787082290297,1.25298066310386
20260818-194317,1787082290399,1.25298066310386
20260818-194317,1787082290320,1.25298066310386
20260818-194317,1787082290501,1.25298066310386
20260818-194317,1787082290603,1.25298066310386
20260818-194317,1787082290557,1.25298066310386
20260818-194317,1787082290705,1.25298066310386
20260818-194317,1787082290612,1.25298066310386
20260818-194317,1787082290807,1.25298066310386
20260818-194317,1787082290909,1.25298066310386
20260818-194317,1787082291011,1.25298066310386
20260818-194317,1787082290894,1.25298066310386
20260818-194317,1787082291113,1.25298066310386
20260818-194317,1787082291215,1.25298066310386
20260818-194317,1787082291317,1.25298066310386
20260818-194317,1787082291211,1.25298066310386
20260818-194317,1787082291419,1.25298066310386
20260818-194317,1787082291521,1.25298066310386
20260818-194317,1787082291623,1.25298066310386
20260818-194317,1787082291725,1.25298066310386
20260818-194317,1787082291624,1.25298066310386
20260818-194317,1787082291827,1.25298066310386
20260818-194317,1787082291929,1.25298066310386
20260818-194317,1787082292031,1.25298066310386
20260818-194317,1787082292133,1.25298066310386
20260818-194317,1787082292085,1.25298066310386
20260818-194317,1787082292235,1.25298066310386
20260818-194317,1787082292337,1.25298066310386
20260818-194317,1787082292439,1.25298066310386
20260818-194317,1787082292541,1.25298066310386
20260818-194317,1787082292643,1.25298066310386
20260818-194317,1787082292585,1.25298066310386
20260818-194317,1787082292745,1.25298066310386
20260818-194317,1787082292847,1.25298066310386
20260818-194317,1787082292949,1.25298066310386
20260818-194317,1787082293051,1.25298066310386
20260818-194317,1787082293153,1.25298066310386
20260818-194317,1787082293255,1.25298066310386
20260818-194317,1787082293357,1.25298066310386
20260818-194317,1787082293459,1.25298066310386
20260818-194317,1787082293561,1.25298066310386
20260818-194317,1787082293441,1.25298066310386
20260818-194317,1787082293663,1.25298066310386
20260818-194317,1787082293765,1.25298066310386
20260818-194317,1787082293867,1.25298066310386
20260818-194317,1787082293969,1.25298066310386
20260818-194317,1787082294071,1.25298066310386
20260818-194317,1787082294173,1.25298066310386
20260818-194317,1787082294086,1.25298066310386
20260818-194317,1787082294275,1.25298066310386
20260818-194317,1787082294208,1.25298066310386
20260818-194317,1787082294377,1.25298066310386
20260818-194317,1787082294479,1.25298066310386
20260818-194317,1787082294581,1.25298066310386
20260818-194317,1787082294447,1.25298066310386
20260818-194317,1787082294683,1.25298066310386
20260818-194317,1787082294611,1.25298066310386
20260818-194317,1787082294785,1.25298066310386
20260818-194317,1787082294887,1.25298066310386
20260818-194317,1787082294989,1.25298066310386
20260818-194317,1787082294934,1.25298066310386
20260818-194317,1787082295091,1.25298066310386
20260818-194317,1787082295193,1.25298066310386
20260818-194317,1787082295295,1.25298066310386
20260818-194317,1787082295397,1.25298066310386
20260818-194317,1787082295412,1.25298066310386
20260818-194317,1787082295499,1.25298066310386
20260818-194317,1787082295601,1.25298066310386
20260818-194317,1787082295468,1.25298066310386
20260818-194317,1787082295703,1.25298066310386
20260818-194317,1787082295805,1.25298066310386
20260818-194317,1787082295907,1.25298066310386
20260818-194317,1787082296009,1.25298066310386
20260818-194317,1787082296111,1.25298066310386
20260818-194317,1787082296213,1.25298066310386
20260818-194317,1787082296315,1.25298066310386
20260818-194317,1787082296417,1.25298066310386
20260818-194317,1787082296283,1.25298066310386
20260818-194317,1787082296519,1.25298066310386
20260818-194317,1787082296621,1.25298066310386
20260818-194317,1787082296723,1.25298066310386
20260818-194317,1787082296825,1.25298066310386
20260818-194317,1787082296734,1.25298066310386
20260818-194317,1787082296927,1.25298066310386
20260818-194317,1787082297029,1.25298066310386
20260818-194317,1787082297131,1.25298066310386
20260818-194317,1787082297233,1.25298066310386
20260818-194317,1787082297335,1.25298066310386
20260818-194317,1787082297437,1.25298066310386
20260818-194317,1787082297383,1.25298066310386
20260818-194317,1787082297539,1.25298066310386
20260818-194317,1787082297641,1.25298066310386
20260818-194317,1787082297743,1.25298066310386
20260818-194317,1787082297845,1.25298066310386
20260818-194317,1787082297947,1.25298066310386
20260818-194317,1787082298049,1.25298066310386
20260818-194317,1787082298151,1.25298066310386
20260818-194317,1787082298253,1.25298066310386
20260818-194317,1787082298190,1.25298066310386
20260818-194317,1787082298322,1.25298066310386
20260818-194317,1787082298323,1.25298066310386
20260818-194317,1787082298323,1.25298066310386
20260818-194317,1787082298355,1.3303354378917074
20260818-194317,1787082298323,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298407,1.3303354378917074
20260818-194317,1787082298418,1.3303354378917074
20260818-194317,1787082298457,1.6707106630792141
20260818-194317,1787082298418,1.6707106630792141
20260818-194317,1787082298559,1.6861828147023041
20260818-194317,1787082298661,1.6861828147023041
20260818-194317,1787082298530,1.6861828147023041
20260818-194317,1787082298763,1.6861828147023041
20260818-194317,1787082298865,1.6861828147023041
20260818-194317,1787082298967,1.6861828147023041
20260818-194317,1787082299069,1.6861828147023041
20260818-194317,1787082299014,1.6861828147023041
20260818-194317,1787082299171,1.6861828147023041
20260818-194317,1787082299273,1.6861828147023041
20260818-194317,1787082299155,1.6861828147023041
20260818-194317,1787082299375,1.6861828147023041
20260818-194317,1787082299313,1.6861828147023041
20260818-194317,1787082299477,1.6861828147023041
20260818-194317,1787082299579,1.6861828147023041
20260818-194317,1787082299681,1.6861828147023041
20260818-194317,1787082299783,1.6861828147023041
20260818-194317,1787082299716,1.6861828147023041
20260818-194317,1787082299885,1.6861828147023041
20260818-194317,1787082299987,1.6861828147023041
20260818-194317,1787082300089,1.6861828147023041
20260818-194317,1787082300191,1.6861828147023041
20260818-194317,1787082300293,1.6861828147023041
20260818-194317,1787082300395,1.6861828147023041
20260818-194317,1787082300342,1.6861828147023041
20260818-194317,1787082300497,1.6861828147023041
20260818-194317,1787082300599,1.6861828147023041
20260818-194317,1787082300701,1.6861828147023041
20260818-194317,1787082300803,1.6861828147023041
20260818-194317,1787082300905,1.6861828147023041
20260818-194317,1787082301007,1.6861828147023041
20260818-194317,1787082301109,1.6861828147023041
20260818-194317,1787082301211,1.6861828147023041
20260818-194317,1787082301313,1.6861828147023041
20260818-194317,1787082301239,1.6861828147023041
20260818-194317,1787082301346,1.6861828147023041
20260818-194317,1787082301415,1.6861828147023041
20260818-194317,1787082301517,1.6861828147023041
20260818-194317,1787082301386,1.6861828147023041
20260818-194317,1787082301619,1.6861828147023041
20260818-194317,1787082301721,1.6861828147023041
20260818-194317,1787082301823,1.6861828147023041
20260818-194317,1787082301925,1.6861828147023041
20260818-194317,1787082302027,1.6861828147023041
20260818-194317,1787082302129,1.6861828147023041
20260818-194317,1787082302231,1.6861828147023041
20260818-194317,1787082302213,1.6861828147023041
20260818-194317,1787082302333,1.6861828147023041
20260818-194317,1787082302435,1.6861828147023041
20260818-194317,1787082302318,1.6861828147023041
20260818-194317,1787082302537,1.6861828147023041
20260818-194317,1787082302639,1.6861828147023041
20260818-194317,1787082302741,1.6861828147023041
20260818-194317,1787082302843,1.6861828147023041
20260818-194317,1787082302945,1.6861828147023041
20260818-194317,1787082303047,1.6861828147023041
20260818-194317,1787082303149,1.6861828147023041
20260818-194317,1787082303089,1.6861828147023041
20260818-194317,1787082303251,1.6861828147023041
20260818-194317,1787082303292,1.6861828147023041
20260818-194317,1787082303353,1.6861828147023041
20260818-194317,1787082303455,1.6861828147023041
20260818-194317,1787082303308,1.6861828147023041
20260818-194317,1787082303557,1.6861828147023041
20260818-194317,1787082303659,1.6861828147023041
20260818-194317,1787082303761,1.6861828147023041
20260818-194317,1787082303863,1.6861828147023041
20260818-194317,1787082303965,1.6861828147023041
20260818-194317,1787082304067,1.6861828147023041
20260818-194317,1787082304169,1.6861828147023041
20260818-194317,1787082304271,1.6861828147023041
20260818-194317,1787082304373,1.6861828147023041
20260818-194317,1787082304475,1.6861828147023041
20260818-194317,1787082304577,1.6861828147023041
20260818-194317,1787082304679,1.6861828147023041
20260818-194317,1787082304781,1.6861828147023041
20260818-194317,1787082304883,1.6861828147023041
20260818-194317,1787082304754,1.6861828147023041
20260818-194317,1787082304985,1.6861828147023041
20260818-194317,1787082305087,1.6861828147023041
20260818-194317,1787082305189,1.6861828147023041
20260818-194317,1787082305291,1.6861828147023041
20260818-194317,1787082305393,1.6861828147023041
20260818-194317,1787082305495,1.6861828147023041
20260818-194317,1787082305597,1.6861828147023041
20260818-194317,1787082305699,1.6861828147023041
20260818-194317,1787082305801,1.6861828147023041
20260818-194317,1787082305903,1.6861828147023041
20260818-194317,1787082306005,1.6861828147023041
20260818-194317,1787082306107,1.6861828147023041
20260818-194317,1787082306049,1.6861828147023041
20260818-194317,1787082306209,1.6861828147023041
20260818-194317,1787082306311,1.6861828147023041
20260818-194317,1787082306413,1.6861828147023041
20260818-194317,1787082306515,1.6861828147023041
20260818-194317,1787082306617,1.6861828147023041
20260818-194317,1787082306719,1.6861828147023041
20260818-194317,1787082306821,1.6861828147023041
20260818-194317,1787082306923,1.6861828147023041
20260818-194317,1787082307025,1.6861828147023041
20260818-194317,1787082307127,1.6861828147023041
20260818-194317,1787082307229,1.6861828147023041
20260818-194317,1787082307331,1.6861828147023041
20260818-194317,1787082307433,1.6861828147023041
20260818-194317,1787082307535,1.6861828147023041
20260818-194317,1787082307637,1.6861828147023041
20260818-194317,1787082307739,1.6861828147023041
20260818-194317,1787082307841,1.6861828147023041
20260818-194317,1787082307943,1.6861828147023041
20260818-194317,1787082308045,1.6861828147023041
20260818-194317,1787082308147,1.6861828147023041
20260818-194317,1787082308249,1.6861828147023041
20260818-194317,1787082308351,1.6861828147023041
20260818-194317,1787082308453,1.6861828147023041
20260818-194317,1787082308555,1.6861828147023041
20260818-194317,1787082308657,1.6861828147023041
20260818-194317,1787082308759,1.6861828147023041
20260818-194317,1787082308861,1.6861828147023041
20260818-194317,1787082308963,1.6861828147023041
20260818-194317,1787082308861,1.6861828147023041
20260818-194317,1787082309065,1.6861828147023041
20260818-194317,1787082309167,1.6861828147023041
20260818-194317,1787082309269,1.6861828147023041
20260818-194317,1787082309371,1.6861828147023041
20260818-194317,1787082309473,1.6861828147023041
20260818-194317,1787082309575,1.6861828147023041
20260818-194317,1787082309677,1.6861828147023041
20260818-194317,1787082309779,1.6861828147023041
20260818-194317,1787082309881,1.6861828147023041
20260818-194317,1787082309983,1.6861828147023041
20260818-194317,1787082310085,1.6861828147023041
20260818-194317,1787082310187,1.6861828147023041
20260818-194317,1787082310289,1.6861828147023041
20260818-194317,1787082310391,1.6861828147023041
20260818-194317,1787082310493,1.6861828147023041
20260818-194317,1787082310595,1.6861828147023041
20260818-194317,1787082310496,1.6861828147023041
20260818-194317,1787082310597,1.6861828147023041
20260818-194317,1787082310697,1.6861828147023041
20260818-194317,1787082310799,1.6861828147023041
20260818-194317,1787082310685,1.6861828147023041
20260818-194317,1787082310901,1.6861828147023041
20260818-194317,1787082310848,1.6861828147023041
20260818-194317,1787082311003,1.6861828147023041
20260818-194317,1787082311105,1.6861828147023041
20260818-194317,1787082311207,1.6861828147023041
20260818-194317,1787082311309,1.6861828147023041
