session,ts_ms,action,score,gross_bps,exec_ret_bps,net_taker_bps,net_maker_bps,mid0,mid_target,spread_bps,qi_l1,max_favorable_bps,max_adverse_bps,time_to_peak_ms,time_to_adverse_ms
20260818-194618,1787082403827,BUY,0.46292705136420353,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.455879,0.0,0.0,0,0
20260818-194618,1787082403929,BUY,0.46292705136420353,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.455879,0.0,0.0,0,0
20260818-194618,1787082404031,BUY,0.46292705136420353,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.455879,0.0,0.0,0,0
20260818-194618,1787082404133,BUY,0.46292705136420353,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.455879,0.0,0.0,0,0
20260818-194618,1787082404235,BUY,0.46292705136420353,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.455879,0.0,0.0,0,0
20260818-194618,1787082404337,BUY,0.46292705136420353,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.455879,0.0,0.0,0,0
20260818-194618,1787082404439,BUY,0.4684271343121261,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.467401,0.0,0.0,0,0
20260818-194618,1787082404541,BUY,0.4684271343121261,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.467401,0.0,0.0,0,0
20260818-194618,1787082404414,BUY,0.4684271343121261,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.467401,0.0,0.0,0,0
20260818-194618,1787082404643,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.56765,0.0,0.0,0,0
20260818-194618,1787082404745,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.567822,0.0,0.0,0,0
20260818-194618,1787082404733,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.565894,0.0,0.0,0,0
20260818-194618,1787082404847,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.567822,0.0,0.0,0,0
20260818-194618,1787082404745,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.567822,0.0,0.0,0,0
20260818-194618,1787082404949,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.567822,0.0,0.0,0,0
20260818-194618,1787082405051,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.578655,0.0,0.0,0,0
20260818-194618,1787082405153,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.569812,0.0,0.0,0,0
20260818-194618,1787082405027,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.569812,0.0,0.0,0,0
20260818-194618,1787082405255,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.569929,0.0,0.0,0,0
20260818-194618,1787082405197,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.569929,0.0,0.0,0,0
20260818-194618,1787082405357,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.569929,0.0,0.0,0,0
20260818-194618,1787082405459,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.569929,0.0,0.0,0,0
20260818-194618,1787082405561,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.570105,0.0,0.0,0,0
20260818-194618,1787082405663,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.570105,0.0,0.0,0,0
20260818-194618,1787082405517,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.570105,0.0,0.0,0,0
20260818-194618,1787082405765,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.57017,0.0,0.0,0,0
20260818-194618,1787082405867,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.57017,0.0,0.0,0,0
20260818-194618,1787082405969,BUY,0.5,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.57017,0.0,0.0,0,0
20260818-194618,1787082406071,BUY,0.4988432875357609,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.529724,0.0,0.0,0,0
20260818-194618,1787082406173,BUY,0.4988432875357609,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.529724,0.0,0.0,0,0
20260818-194618,1787082406275,BUY,0.4988077996396906,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.529724,0.0,0.0,0,0
20260818-194618,1787082406377,BUY,0.4980515799914978,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.529703,0.0,0.0,0,0
20260818-194618,1787082406326,BUY,0.4980515799914978,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.529703,0.0,0.0,0,0
20260818-194618,1787082406479,BUY,0.46572382469579365,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.461846,0.0,0.0,0,0
20260818-194618,1787082406581,BUY,0.46559291015691195,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.461573,0.0,0.0,0,0
20260818-194618,1787082406683,BUY,0.4682705718270572,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.467183,0.0,0.0,0,0
20260818-194618,1787082406531,BUY,0.4682705718270572,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.467183,0.0,0.0,0,0
20260818-194618,1787082406785,BUY,0.4675306957708049,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.465673,0.0,0.0,0,0
20260818-194618,1787082406782,BUY,0.4675306957708049,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.465673,0.0,0.0,0,0
20260818-194618,1787082406887,BUY,0.47616499827407666,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.483775,0.0,0.0,0,0
20260818-194618,1787082406989,BUY,0.469863130881095,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.470561,0.0,0.0,0,0
20260818-194618,1787082406843,BUY,0.469863130881095,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.470561,0.0,0.0,0,0
20260818-194618,1787082407091,BUY,0.47914428309014656,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.490022,0.0,0.0,0,0
20260818-194618,1787082407028,BUY,0.47914428309014656,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.490022,0.0,0.0,0,0
20260818-194618,1787082407193,BUY,0.47914428309014656,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.490022,0.0,0.0,0,0
20260818-194618,1787082407295,BUY,0.47914428309014656,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.490022,0.0,0.0,0,0
20260818-194618,1787082407397,BUY,0.47914428309014656,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.490022,0.0,0.0,0,0
20260818-194618,1787082407499,BUY,0.47914428309014656,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.490022,0.0,0.0,0,0
20260818-194618,1787082407601,BUY,0.47919482860212814,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.490128,0.0,0.0,0,0
20260818-194618,1787082407529,BUY,0.47919482860212814,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.490128,0.0,0.0,0,0
20260818-194618,1787082407703,BUY,0.4734869325997249,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.47823,0.0,0.0,0,0
20260818-194618,1787082407805,BUY,0.4735571138840191,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.478362,0.0,0.0,0,0
20260818-194618,1787082407907,BUY,0.4735571138840191,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.478362,0.0,0.0,0,0
20260818-194618,1787082408009,BUY,0.47350959224369116,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.47827,0.0,0.0,0,0
20260818-194618,1787082408111,BUY,0.47350959224369116,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.47827,0.0,0.0,0,0
20260818-194618,1787082408213,BUY,0.4735476108628395,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.47827,0.0,0.0,0,0
20260818-194618,1787082414333,BUY,0.45711028542475934,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.442119,0.0,0.0,0,0
20260818-194618,1787082414233,BUY,0.45711028542475934,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.442119,0.0,0.0,0,0
20260818-194618,1787082414435,BUY,0.45718941005639413,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.442274,0.0,0.0,0,0
20260818-194618,1787082414537,BUY,0.4667358139230996,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.46097,0.0,0.0,0,0
20260818-194618,1787082414639,BUY,0.4667124003658696,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.460921,0.0,0.0,0,0
20260818-194618,1787082414741,BUY,0.4667124003658696,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.460921,0.0,0.0,0,0
20260818-194618,1787082414843,BUY,0.4667124003658696,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.460921,0.0,0.0,0,0
20260818-194618,1787082414945,BUY,0.4720393654137318,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.472163,0.0,0.0,0,0
20260818-194618,1787082415047,BUY,0.4636304489264801,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.454539,0.0,0.0,0,0
20260818-194618,1787082414930,BUY,0.4636304489264801,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.454539,0.0,0.0,0,0
20260818-194618,1787082415149,BUY,0.4581020012911555,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.442959,0.0,0.0,0,0
20260818-194618,1787082415140,BUY,0.4581020012911555,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.442959,0.0,0.0,0,0
20260818-194618,1787082415251,BUY,0.4572989156821492,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.442941,0.0,0.0,0,0
20260818-194618,1787082415154,BUY,0.4572989156821492,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.442941,0.0,0.0,0,0
20260818-194618,1787082415353,BUY,0.4572989156821492,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.442941,0.0,0.0,0,0
20260818-194618,1787082415455,BUY,0.45734627831715213,0.0,-0.015633018674520008,-4.0158,-2.0,64657.649999999994,64657.649999999994,0.015466,0.442941,0.0,0.0,0,0
20260818-194618,1787082511862,SELL,0.5,0.17017313569618536,-0.015635292499881513,-3.845626864303814,-1.8298268643038147,64640.05,64638.95,0.01547,-0.890347,0.17017313569618536,0.0,495,0
20260818-194618,1787082511862,SELL,0.5,0.17017313569618536,-0.015635292499881513,-3.845626864303814,-1.8298268643038147,64640.05,64638.95,0.01547,-0.890347,0.17017313569618536,0.0,495,0
20260818-194618,1787082511862,SELL,0.5,0.17017313569618536,-0.015635292499881513,-3.845626864303814,-1.8298268643038147,64640.05,64638.95,0.01547,-0.890347,0.17017313569618536,0.0,495,0
20260818-194618,1787082511862,SELL,0.5,0.17017313569618536,-0.015635292499881513,-3.845626864303814,-1.8298268643038147,64640.05,64638.95,0.01547,-0.890347,0.17017313569618536,0.0,495,0
20260818-194618,1787082511862,SELL,0.5,0.17017313569618536,-0.015635292499881513,-3.845626864303814,-1.8298268643038147,64640.05,64638.95,0.01547,-0.890347,0.17017313569618536,0.0,495,0
20260818-194618,1787082511949,SELL,0.5,0.09282242837486039,-0.015635292499881513,-3.922977571625139,-1.9071775716251396,64639.55,64638.95,0.01547,-0.972392,0.09282242837486039,0.0,408,0
20260818-194618,1787082511864,SELL,0.5,0.09282242837486039,-0.015635292499881513,-3.922977571625139,-1.9071775716251396,64639.55,64638.95,0.01547,-0.972392,0.09282242837486039,0.0,493,0
20260818-194618,1787082512051,SELL,0.5,0.09282242837486039,-0.015635292499881513,-3.922977571625139,-1.9071775716251396,64639.55,64638.95,0.01547,-0.966342,0.09282242837486039,0.0,306,0
20260818-194618,1787082511997,SELL,0.5,0.09282242837486039,-0.015635292499881513,-3.922977571625139,-1.9071775716251396,64639.55,64638.95,0.01547,-0.966342,0.09282242837486039,0.0,360,0
20260818-194618,1787082512153,SELL,0.5,0.09282242837486039,-0.015635292499881513,-3.922977571625139,-1.9071775716251396,64639.55,64638.95,0.01547,-0.933508,0.09282242837486039,0.0,204,0
20260818-194618,1787082512255,SELL,0.5,0.09282242837486039,-0.015635292499881513,-3.922977571625139,-1.9071775716251396,64639.55,64638.95,0.01547,-0.939064,0.09282242837486039,0.0,102,0
20260818-194618,1787082512329,SELL,0.5,0.09282242837486039,-0.015635292499881513,-3.922977571625139,-1.9071775716251396,64639.55,64638.95,0.01547,-0.939064,0.09282242837486039,0.0,28,0
20260818-194618,1787082512330,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.97143,0.0,0.0,0,0
20260818-194618,1787082512357,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.993034,0.0,0.0,0,0
20260818-194618,1787082512459,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.97143,0.0,0.0,0,0
20260818-194618,1787082512330,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.97143,0.0,0.0,0,0
20260818-194618,1787082512561,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.971968,0.0,0.0,0,0
20260818-194618,1787082512485,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.971968,0.0,0.0,0,0
20260818-194618,1787082512663,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.763306,0.0,0.0,0,0
20260818-194618,1787082512765,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.647665,0.0,0.0,0,0
20260818-194618,1787082512867,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.650576,0.0,0.0,0,0
20260818-194618,1787082512812,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.650576,0.0,0.0,0,0
20260818-194618,1787082512969,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.650552,0.0,0.0,0,0
20260818-194618,1787082513071,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.650552,0.0,0.0,0,0
20260818-194618,1787082513173,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.699831,0.0,0.0,0,0
20260818-194618,1787082513275,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.723265,0.0,0.0,0,0
20260818-194618,1787082513377,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.72431,0.0,0.0,0,0
20260818-194618,1787082513479,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.664598,0.0,0.0,0,0
20260818-194618,1787082513581,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.664585,0.0,0.0,0,0
20260818-194618,1787082513683,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.675895,0.0,0.0,0,0
20260818-194618,1787082513785,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.675895,0.0,0.0,0,0
20260818-194618,1787082513887,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.692308,0.0,0.0,0,0
20260818-194618,1787082513989,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.692308,0.0,0.0,0,0
20260818-194618,1787082514091,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.692308,0.0,0.0,0,0
20260818-194618,1787082514193,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.722347,0.0,0.0,0,0
20260818-194618,1787082514108,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.722347,0.0,0.0,0,0
20260818-194618,1787082514295,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.722288,0.0,0.0,0,0
20260818-194618,1787082514397,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.722288,0.0,0.0,0,0
20260818-194618,1787082514499,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.760768,0.0,0.0,0,0
20260818-194618,1787082514601,SELL,0.5,-0.0,-0.015635292499881513,-4.0158,-2.0,64638.95,64638.95,0.015471,-0.761057,0.0,0.0,0,0
20260818-194618,1787082514703,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.761057,0.0,0.0,0,0
20260818-194618,1787082514805,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.766881,0.030941096660309246,0.0,918,0
20260818-194618,1787082514907,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.766885,0.030941096660309246,0.0,816,0
20260818-194618,1787082515009,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.766855,0.030941096660309246,0.0,714,0
20260818-194618,1787082515111,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.766859,0.030941096660309246,0.0,612,0
20260818-194618,1787082515213,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.766859,0.030941096660309246,0.0,510,0
20260818-194618,1787082515315,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.766859,0.030941096660309246,0.0,408,0
20260818-194618,1787082515417,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.766867,0.030941096660309246,0.0,306,0
20260818-194618,1787082515519,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.98152,0.030941096660309246,0.0,204,0
20260818-194618,1787082515621,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.962394,0.030941096660309246,0.0,102,0
20260818-194618,1787082515659,SELL,0.5,0.030941096660309246,-0.015635316434197268,-3.98485890333969,-1.9690589033396908,64638.95,64638.75,0.015471,-0.962394,0.030941096660309246,0.0,64,0
20260818-194618,1787082515723,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.928016,0.0,0.0,0,0
20260818-194618,1787082515661,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.928016,0.0,0.0,0,0
20260818-194618,1787082515825,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.894318,0.0,0.0,0,0
20260818-194618,1787082515927,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.894318,0.0,0.0,0,0
20260818-194618,1787082516029,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.810065,0.0,0.0,0,0
20260818-194618,1787082516131,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.809646,0.0,0.0,0,0
20260818-194618,1787082516233,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.809856,0.0,0.0,0,0
20260818-194618,1787082516204,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.809856,0.0,0.0,0,0
20260818-194618,1787082516335,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.904231,0.0,0.0,0,0
20260818-194618,1787082516272,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.904231,0.0,0.0,0,0
20260818-194618,1787082516437,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.904231,0.0,0.0,0,0
20260818-194618,1787082516539,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.904231,0.0,0.0,0,0
20260818-194618,1787082516641,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.905207,0.0,0.0,0,0
20260818-194618,1787082516743,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.894835,0.0,0.0,0,0
20260818-194618,1787082516845,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.744281,0.0,0.0,0,0
20260818-194618,1787082516856,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.744281,0.0,0.0,0,0
20260818-194618,1787082516947,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.780683,0.0,0.0,0,0
20260818-194618,1787082516865,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.780683,0.0,0.0,0,0
20260818-194618,1787082517049,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.780693,0.0,0.0,0,0
20260818-194618,1787082517151,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.95849,0.0,0.0,0,0
20260818-194618,1787082517253,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.979596,0.0,0.0,0,0
20260818-194618,1787082517162,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.979596,0.0,0.0,0,0
20260818-194618,1787082517355,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.979932,0.0,0.0,0,0
20260818-194618,1787082517457,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.979476,0.0,0.0,0,0
20260818-194618,1787082517559,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.979675,0.0,0.0,0,0
20260818-194618,1787082517661,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.979892,0.0,0.0,0,0
20260818-194618,1787082517566,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.979892,0.0,0.0,0,0
20260818-194618,1787082517763,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.983749,0.0,0.0,0,0
20260818-194618,1787082517865,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.98351,0.0,0.0,0,0
20260818-194618,1787082517748,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.98351,0.0,0.0,0,0
20260818-194618,1787082517967,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.983614,0.0,0.0,0,0
20260818-194618,1787082518069,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.983856,0.0,0.0,0,0
20260818-194618,1787082518171,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.983611,0.0,0.0,0,0
20260818-194618,1787082518273,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.983611,0.0,0.0,0,0
20260818-194618,1787082518375,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.983748,0.0,0.0,0,0
20260818-194618,1787082518477,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.983562,0.0,0.0,0,0
20260818-194618,1787082518579,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.984262,0.0,0.0,0,0
20260818-194618,1787082518681,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.98498,0.0,0.0,0,0
20260818-194618,1787082518535,SELL,0.5,-0.0,-0.015635316434197268,-4.0158,-2.0,64638.75,64638.75,0.015471,-0.98498,0.0,0.0,0,0
