session,ts_ms,action,gross_bps,net_bps,mid,spread_bps,pred_raw,calibrated,exec_ready
20260818-214859,1787089900405,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11218480050494867,-0.030626521207023683,False
20260818-214859,1787089900507,SELL,-0.0,-4.6658,64580.45,0.015485,-0.1181698206705249,-0.030626521207023683,False
20260818-214859,1787089900609,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11328863946099205,-0.030626521207023683,False
20260818-214859,1787089900711,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11413947061447877,-0.030626521207023683,False
20260818-214859,1787089900813,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11791499505497433,-0.030626521207023683,False
20260818-214859,1787089900915,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11255544189044292,-0.030626521207023683,False
20260818-214859,1787089901017,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11421342018211483,-0.030626521207023683,False
20260818-214859,1787089901119,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11572433557844036,-0.030626521207023683,False
20260818-214859,1787089901221,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11130490954815825,-0.030626521207023683,False
20260818-214859,1787089901101,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11715855138250447,-0.030626521207023683,False
20260818-214859,1787089901323,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11366194370937605,-0.030626521207023683,False
20260818-214859,1787089901425,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11765904645169384,-0.030626521207023683,False
20260818-214859,1787089901527,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11882686092676581,-0.030626521207023683,False
20260818-214859,1787089901629,SELL,-0.0,-4.6658,64580.45,0.015485,-0.10862850170292854,-0.030626521207023683,False
20260818-214859,1787089901731,SELL,-0.0,-4.6658,64580.45,0.015485,-0.10078024278548764,-0.030626521207023683,False
20260818-214859,1787089901833,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11527152060400964,-0.030626521207023683,False
20260818-214859,1787089901722,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11671856528175134,-0.030626521207023683,False
20260818-214859,1787089901935,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11613891508513868,-0.030626521207023683,False
20260818-214859,1787089902037,SELL,-0.0,-4.6658,64580.45,0.015485,-0.11817851291849474,-0.030626521207023683,False
20260818-214859,1787089902139,SELL,-0.015484562279423691,-4.681284562279424,64580.45,0.015485,-0.11792903273536443,-0.030626521207023683,False
20260818-214859,1787089902241,SELL,-0.015484562279423691,-4.681284562279424,64580.45,0.015485,-0.1179536453103523,-0.030626521207023683,False
20260818-214859,1787089902157,SELL,-0.015484562279423691,-4.681284562279424,64580.45,0.015485,-0.11711910119928431,-0.030626521207023683,False
20260818-214859,1787089902343,SELL,-0.015484562279423691,-4.681284562279424,64580.45,0.015485,-0.11992144692405177,-0.030626521207023683,False
20260818-214859,1787089902445,SELL,-0.015484562279423691,-4.681284562279424,64580.45,0.015485,-0.11713321283078765,-0.030626521207023683,False
20260818-214859,1787089902547,SELL,-0.015484562279423691,-4.681284562279424,64580.45,0.015485,-0.10475371748028645,-0.030626521207023683,False
20260818-214859,1787089902600,SELL,-0.015484562279423691,-4.681284562279424,64580.45,0.015485,-0.09764867587046494,-0.030626521207023683,False
20260818-214859,1787089902649,SELL,-0.0,-4.6658,64580.55,0.015485,-0.26780572833673694,-0.030626521207023683,False
20260818-214859,1787089902617,SELL,-0.0,-4.6658,64580.55,0.015485,-0.27144829163140544,-0.030626521207023683,False
20260818-214859,1787089902751,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25953343688200403,-0.030626521207023683,False
20260818-214859,1787089902853,SELL,-0.0,-4.6658,64580.55,0.015485,-0.26583530535167044,-0.030626521207023683,False
20260818-214859,1787089902706,SELL,-0.0,-4.6658,64580.55,0.015485,-0.27150567638519946,-0.030626521207023683,False
20260818-214859,1787089902955,SELL,-0.0,-4.6658,64580.55,0.015485,-0.26491240883241657,-0.030626521207023683,False
20260818-214859,1787089902876,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2720679969022244,-0.030626521207023683,False
20260818-214859,1787089903057,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2722757285672889,-0.030626521207023683,False
20260818-214859,1787089903159,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2585386433669697,-0.030626521207023683,False
20260818-214859,1787089903028,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25957439053796844,-0.030626521207023683,False
20260818-214859,1787089903261,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2593740672077561,-0.030626521207023683,False
20260818-214859,1787089903363,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25744871869686337,-0.030626521207023683,False
20260818-214859,1787089903465,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24572390704603336,-0.030626521207023683,False
20260818-214859,1787089903567,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2537905443030119,-0.030626521207023683,False
20260818-214859,1787089903669,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2554492003831354,-0.030626521207023683,False
20260818-214859,1787089903771,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2564077075237065,-0.030626521207023683,False
20260818-214859,1787089903873,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2550042455148311,-0.030626521207023683,False
20260818-214859,1787089903975,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25524574893744284,-0.030626521207023683,False
20260818-214859,1787089904077,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2550817146926093,-0.030626521207023683,False
20260818-214859,1787089904179,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24870098142458819,-0.030626521207023683,False
20260818-214859,1787089904281,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2536839909985395,-0.030626521207023683,False
20260818-214859,1787089904195,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2594573457954811,-0.030626521207023683,False
20260818-214859,1787089904383,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25511591412051665,-0.030626521207023683,False
20260818-214859,1787089904485,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24478311054124252,-0.030626521207023683,False
20260818-214859,1787089904587,SELL,-0.0,-4.6658,64580.55,0.015485,-0.250618206679086,-0.030626521207023683,False
20260818-214859,1787089904481,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24911515716554883,-0.030626521207023683,False
20260818-214859,1787089904689,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2464443866096584,-0.030626521207023683,False
20260818-214859,1787089904791,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24932260063482997,-0.030626521207023683,False
20260818-214859,1787089904642,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2492100057731365,-0.030626521207023683,False
20260818-214859,1787089904841,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24819517289835857,-0.030626521207023683,False
20260818-214859,1787089904893,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24032220091284506,-0.030626521207023683,False
20260818-214859,1787089904995,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24718135252158452,-0.030626521207023683,False
20260818-214859,1787089904874,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2472577458159031,-0.030626521207023683,False
20260818-214859,1787089905097,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2422235451973373,-0.030626521207023683,False
20260818-214859,1787089905199,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24791575251683756,-0.030626521207023683,False
20260818-214859,1787089905301,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24666249493241993,-0.030626521207023683,False
20260818-214859,1787089905403,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24687902100698422,-0.030626521207023683,False
20260818-214859,1787089905505,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2474681564454212,-0.030626521207023683,False
20260818-214859,1787089905607,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2490586322563968,-0.030626521207023683,False
20260818-214859,1787089905709,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24821509758124288,-0.030626521207023683,False
20260818-214859,1787089905811,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24768831844865802,-0.030626521207023683,False
20260818-214859,1787089905913,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24419923949176192,-0.030626521207023683,False
20260818-214859,1787089906015,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24933464056882942,-0.030626521207023683,False
20260818-214859,1787089905957,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2480150885796596,-0.030626521207023683,False
20260818-214859,1787089906117,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2478571744634679,-0.030626521207023683,False
20260818-214859,1787089906027,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24817082678981534,-0.030626521207023683,False
20260818-214859,1787089906219,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24293695268845045,-0.030626521207023683,False
20260818-214859,1787089906321,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24901956017014565,-0.030626521207023683,False
20260818-214859,1787089906423,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2387232062150445,-0.030626521207023683,False
20260818-214859,1787089906525,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24962808043414675,-0.030626521207023683,False
20260818-214859,1787089906393,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24902630463818837,-0.030626521207023683,False
20260818-214859,1787089906627,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24771974922831946,-0.030626521207023683,False
20260818-214859,1787089906729,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24799390466882382,-0.030626521207023683,False
20260818-214859,1787089906671,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24912826132245391,-0.030626521207023683,False
20260818-214859,1787089906831,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24713079260237514,-0.030626521207023683,False
20260818-214859,1787089906933,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2499531839256257,-0.030626521207023683,False
20260818-214859,1787089907035,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2490566375547127,-0.030626521207023683,False
20260818-214859,1787089906967,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24912122267344178,-0.030626521207023683,False
20260818-214859,1787089907104,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24927034790153574,-0.030626521207023683,False
20260818-214859,1787089907137,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2507697425521384,-0.030626521207023683,False
20260818-214859,1787089907239,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2480645335609611,-0.030626521207023683,False
20260818-214859,1787089907108,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24933148649422993,-0.030626521207023683,False
20260818-214859,1787089907341,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2496167828483442,-0.030626521207023683,False
20260818-214859,1787089907443,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2475947080582121,-0.030626521207023683,False
20260818-214859,1787089907545,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2504668460199731,-0.030626521207023683,False
20260818-214859,1787089907647,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2491019915537876,-0.030626521207023683,False
20260818-214859,1787089907749,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24890273108784738,-0.030626521207023683,False
20260818-214859,1787089907851,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2510152599836342,-0.030626521207023683,False
20260818-214859,1787089907953,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24979073790745693,-0.030626521207023683,False
20260818-214859,1787089908055,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24937084115986557,-0.030626521207023683,False
20260818-214859,1787089907941,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24950234360430462,-0.030626521207023683,False
20260818-214859,1787089908157,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24955822931796834,-0.030626521207023683,False
20260818-214859,1787089908259,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24429025813706534,-0.030626521207023683,False
20260818-214859,1787089908361,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2515004139953137,-0.030626521207023683,False
20260818-214859,1787089908463,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24881860383659377,-0.030626521207023683,False
20260818-214859,1787089908565,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24757980055430973,-0.030626521207023683,False
20260818-214859,1787089908667,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2416229413788924,-0.030626521207023683,False
20260818-214859,1787089908769,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24480175007654875,-0.030626521207023683,False
20260818-214859,1787089908871,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24522806830670674,-0.030626521207023683,False
20260818-214859,1787089908973,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2447991821383635,-0.030626521207023683,False
20260818-214859,1787089909075,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2510224238663884,-0.030626521207023683,False
20260818-214859,1787089909021,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2499878379841594,-0.030626521207023683,False
20260818-214859,1787089909177,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2448789962834132,-0.030626521207023683,False
20260818-214859,1787089909279,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25051954777868685,-0.030626521207023683,False
20260818-214859,1787089909381,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24804491252156302,-0.030626521207023683,False
20260818-214859,1787089909483,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2457344654210989,-0.030626521207023683,False
20260818-214859,1787089909585,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2472280373654594,-0.030626521207023683,False
20260818-214859,1787089909687,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24639174775982198,-0.030626521207023683,False
20260818-214859,1787089909585,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25097313910402413,-0.030626521207023683,False
20260818-214859,1787089909789,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2424801591168526,-0.030626521207023683,False
20260818-214859,1787089909891,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2507251892289852,-0.030626521207023683,False
20260818-214859,1787089909993,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24055436563352794,-0.030626521207023683,False
20260818-214859,1787089910095,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24861509121087622,-0.030626521207023683,False
20260818-214859,1787089910197,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2475345408491077,-0.030626521207023683,False
20260818-214859,1787089910052,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25124479335267813,-0.030626521207023683,False
20260818-214859,1787089910299,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2418502727388464,-0.030626521207023683,False
20260818-214859,1787089910200,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24900625749972127,-0.030626521207023683,False
20260818-214859,1787089910401,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24831269184106974,-0.030626521207023683,False
20260818-214859,1787089910503,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24926273194586113,-0.030626521207023683,False
20260818-214859,1787089910605,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24912013832725977,-0.030626521207023683,False
20260818-214859,1787089910707,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24534461573235777,-0.030626521207023683,False
20260818-214859,1787089910607,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24908643923211743,-0.030626521207023683,False
20260818-214859,1787089910809,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24927941790240732,-0.030626521207023683,False
20260818-214859,1787089910911,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2301065071784097,-0.030626521207023683,False
20260818-214859,1787089911013,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2473879210041638,-0.030626521207023683,False
20260818-214859,1787089911115,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24648096488471738,-0.030626521207023683,False
20260818-214859,1787089911217,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2495408251607537,-0.030626521207023683,False
20260818-214859,1787089911319,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24141264456683897,-0.030626521207023683,False
20260818-214859,1787089911421,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2496678796254706,-0.030626521207023683,False
20260818-214859,1787089911295,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24951592445341553,-0.030626521207023683,False
20260818-214859,1787089911523,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2486040530335954,-0.030626521207023683,False
20260818-214859,1787089911625,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24893761063213804,-0.030626521207023683,False
20260818-214859,1787089911727,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2463157453791135,-0.030626521207023683,False
20260818-214859,1787089911829,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24828824656465925,-0.030626521207023683,False
20260818-214859,1787089911931,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23617216405429936,-0.030626521207023683,False
20260818-214859,1787089912033,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24037111213325835,-0.030626521207023683,False
20260818-214859,1787089912135,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2481445745661775,-0.030626521207023683,False
20260818-214859,1787089912237,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2515358653830556,-0.030626521207023683,False
20260818-214859,1787089912339,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2500376574200811,-0.030626521207023683,False
20260818-214859,1787089912200,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2512963418096694,-0.030626521207023683,False
20260818-214859,1787089912441,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25136353820032264,-0.030626521207023683,False
20260818-214859,1787089912543,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2506189241644744,-0.030626521207023683,False
20260818-214859,1787089912645,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24700753579714213,-0.030626521207023683,False
20260818-214859,1787089912747,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25060609948557666,-0.030626521207023683,False
20260818-214859,1787089912849,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2512360265508463,-0.030626521207023683,False
20260818-214859,1787089912951,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2530976814634524,-0.030626521207023683,False
20260818-214859,1787089913053,SELL,-0.0,-4.6658,64580.55,0.015485,-0.22291368091218527,-0.030626521207023683,False
20260818-214859,1787089913155,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2522670782079292,-0.030626521207023683,False
20260818-214859,1787089913257,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24939797328836272,-0.030626521207023683,False
20260818-214859,1787089913359,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25140962766601443,-0.030626521207023683,False
20260818-214859,1787089913461,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2472651990908007,-0.030626521207023683,False
20260818-214859,1787089913563,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24852843443010342,-0.030626521207023683,False
20260818-214859,1787089913665,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2447646988001671,-0.030626521207023683,False
20260818-214859,1787089913767,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24910960546525085,-0.030626521207023683,False
20260818-214859,1787089913869,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24247151658226335,-0.030626521207023683,False
20260818-214859,1787089913813,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2432108014487222,-0.030626521207023683,False
20260818-214859,1787089913971,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2439936253824216,-0.030626521207023683,False
20260818-214859,1787089913944,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2459353015538363,-0.030626521207023683,False
20260818-214859,1787089914073,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2400281977899995,-0.030626521207023683,False
20260818-214859,1787089914000,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24356747176830146,-0.030626521207023683,False
20260818-214859,1787089914175,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24500249791404216,-0.030626521207023683,False
20260818-214859,1787089914277,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24135653633964743,-0.030626521207023683,False
20260818-214859,1787089914379,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24217997901298816,-0.030626521207023683,False
20260818-214859,1787089914481,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23046008813307056,-0.030626521207023683,False
20260818-214859,1787089914583,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23187644863395712,-0.030626521207023683,False
20260818-214859,1787089914685,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24164968514932617,-0.030626521207023683,False
20260818-214859,1787089914787,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24349019692657264,-0.030626521207023683,False
20260818-214859,1787089914889,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24291118220760172,-0.030626521207023683,False
20260818-214859,1787089914991,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24484177470985025,-0.030626521207023683,False
20260818-214859,1787089915093,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2406958348663576,-0.030626521207023683,False
20260818-214859,1787089915014,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2437228602762776,-0.030626521207023683,False
20260818-214859,1787089915195,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23598118703536863,-0.030626521207023683,False
20260818-214859,1787089915297,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23695394207622333,-0.030626521207023683,False
20260818-214859,1787089915181,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2431501750433479,-0.030626521207023683,False
20260818-214859,1787089915399,SELL,-0.0,-4.6658,64580.55,0.015485,-0.244317443825097,-0.030626521207023683,False
20260818-214859,1787089915501,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23948439785997505,-0.030626521207023683,False
20260818-214859,1787089915603,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24031926079225024,-0.030626521207023683,False
20260818-214859,1787089915705,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2418584179577863,-0.030626521207023683,False
20260818-214859,1787089915807,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24493107484603616,-0.030626521207023683,False
20260818-214859,1787089915909,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24497133097412233,-0.030626521207023683,False
20260818-214859,1787089916011,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2426274757437042,-0.030626521207023683,False
20260818-214859,1787089916113,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24253774148962665,-0.030626521207023683,False
20260818-214859,1787089916215,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23951121476160359,-0.030626521207023683,False
20260818-214859,1787089916141,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2438563752883094,-0.030626521207023683,False
20260818-214859,1787089916317,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2364103873711088,-0.030626521207023683,False
20260818-214859,1787089916419,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2393644873266068,-0.030626521207023683,False
20260818-214859,1787089916521,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24502281541945375,-0.030626521207023683,False
20260818-214859,1787089916623,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23651401150608736,-0.030626521207023683,False
20260818-214859,1787089916725,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2438863105206931,-0.030626521207023683,False
20260818-214859,1787089916600,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24436404569373804,-0.030626521207023683,False
20260818-214859,1787089916827,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24444503446538363,-0.030626521207023683,False
20260818-214859,1787089916929,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2451379664350269,-0.030626521207023683,False
20260818-214859,1787089917031,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23134686984358216,-0.030626521207023683,False
20260818-214859,1787089917133,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23623002046010383,-0.030626521207023683,False
20260818-214859,1787089917235,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24358652786127788,-0.030626521207023683,False
20260818-214859,1787089917337,SELL,-0.0,-4.6658,64580.55,0.015485,-0.242676086132952,-0.030626521207023683,False
20260818-214859,1787089917439,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23854029367861124,-0.030626521207023683,False
20260818-214859,1787089917541,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2362007807246737,-0.030626521207023683,False
20260818-214859,1787089917643,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2343098194386502,-0.030626521207023683,False
20260818-214859,1787089917745,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23596715560193615,-0.030626521207023683,False
20260818-214859,1787089917600,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24424944748532684,-0.030626521207023683,False
20260818-214859,1787089917847,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23613169541436468,-0.030626521207023683,False
20260818-214859,1787089917949,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23637603271878221,-0.030626521207023683,False
20260818-214859,1787089918051,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24252239467649922,-0.030626521207023683,False
20260818-214859,1787089917908,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24083244480875182,-0.030626521207023683,False
20260818-214859,1787089918153,SELL,-0.0,-4.6658,64580.55,0.015485,-0.22920699608822132,-0.030626521207023683,False
20260818-214859,1787089918255,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23780696581224842,-0.030626521207023683,False
20260818-214859,1787089918357,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23991350369451697,-0.030626521207023683,False
20260818-214859,1787089918459,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24019649123026304,-0.030626521207023683,False
20260818-214859,1787089918561,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24672257367643302,-0.030626521207023683,False
20260818-214859,1787089918663,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2436791229152933,-0.030626521207023683,False
20260818-214859,1787089918765,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2439783288007244,-0.030626521207023683,False
20260818-214859,1787089918867,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24640687175395787,-0.030626521207023683,False
20260818-214859,1787089918971,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2467938415284655,-0.030626521207023683,False
20260818-214859,1787089918847,SELL,-0.0,-4.6658,64580.55,0.015485,-0.247198151420643,-0.030626521207023683,False
20260818-214859,1787089919073,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24756392789019283,-0.030626521207023683,False
20260818-214859,1787089919175,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24684189177486676,-0.030626521207023683,False
20260818-214859,1787089919277,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24708282694720757,-0.030626521207023683,False
20260818-214859,1787089919189,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2464731509539827,-0.030626521207023683,False
20260818-214859,1787089919379,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23817644922116743,-0.030626521207023683,False
20260818-214859,1787089919481,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24608621371849537,-0.030626521207023683,False
20260818-214859,1787089919583,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2404947481133093,-0.030626521207023683,False
20260818-215200,1787089922949,BUY,0.0,-4.6658,64580.55,0.015485,0.2926280022882903,0.08549923706792925,False
20260818-215200,1787089923051,BUY,0.0,-4.6658,64580.55,0.015485,0.275050014159327,0.06913311378290628,False
20260818-215200,1787089923153,BUY,0.0,-4.6658,64580.55,0.015485,0.2367336101214818,0.06913311378290628,False
