session,ts_ms,action,gross_bps
20260818-214859,1787089780045,BUY,0.0
20260818-214859,1787089779984,BUY,0.0
20260818-214859,1787089780147,BUY,0.0
20260818-214859,1787089780249,BUY,0.0
20260818-214859,1787089780351,BUY,0.944729455039136
20260818-214859,1787089780453,BUY,0.944729455039136
20260818-214859,1787089780555,BUY,0.944729455039136
20260818-214859,1787089780657,BUY,0.944729455039136
20260818-214859,1787089780759,BUY,1.2854515535770648
20260818-214859,1787089780861,BUY,1.2854515535770648
20260818-214859,1787089780963,BUY,1.8275094376153962
20260818-214859,1787089781065,BUY,1.8275094376153962
20260818-214859,1787089781167,BUY,1.8275094376153962
20260818-214859,1787089781269,BUY,1.8275094376153962
20260818-214859,1787089781371,BUY,1.8275094376153962
20260818-214859,1787089781473,BUY,1.8275094376153962
20260818-214859,1787089781575,BUY,1.8275094376153962
20260818-214859,1787089781677,BUY,1.8275094376153962
20260818-214859,1787089781779,BUY,1.8275094376153962
20260818-214859,1787089781881,BUY,1.8275094376153962
20260818-214859,1787089781983,BUY,1.8275094376153962
20260818-214859,1787089782085,BUY,1.8275094376153962
20260818-214859,1787089782187,BUY,1.8275094376153962
20260818-214859,1787089782282,BUY,1.8275094376153962
20260818-214859,1787089782283,BUY,1.8275094376153962
20260818-214859,1787089782283,BUY,1.8275094376153962
20260818-214859,1787089782287,BUY,1.8275094376153962
20260818-214859,1787089782291,BUY,1.8275094376153962
20260818-214859,1787089782292,BUY,1.8275094376153962
20260818-214859,1787089782289,BUY,1.7035893853991548
20260818-214859,1787089782296,BUY,1.7035893853991548
20260818-214859,1787089782298,BUY,1.7035893853991548
20260818-214859,1787089782302,BUY,1.7035893853991548
20260818-214859,1787089782303,BUY,1.7035893853991548
20260818-214859,1787089782305,BUY,1.7035893853991548
20260818-214859,1787089782305,BUY,1.7035893853991548
20260818-214859,1787089782305,BUY,1.7035893853991548
20260818-214859,1787089782305,BUY,1.7035893853991548
20260818-214859,1787089782305,BUY,1.7035893853991548
20260818-214859,1787089782308,BUY,1.7035893853991548
20260818-214859,1787089782308,BUY,1.7035893853991548
20260818-214859,1787089782314,BUY,1.7035893853991548
20260818-214859,1787089782316,BUY,1.7035893853991548
20260818-214859,1787089782316,BUY,1.7035893853991548
20260818-214859,1787089782316,BUY,1.7035893853991548
20260818-214859,1787089782316,BUY,1.7035893853991548
20260818-214859,1787089782320,BUY,1.7035893853991548
20260818-214859,1787089782320,BUY,1.7035893853991548
20260818-214859,1787089782328,BUY,0.8826965916292626
20260818-214859,1787089782328,BUY,0.8826965916292626
20260818-214859,1787089782328,BUY,0.8826965916292626
20260818-214859,1787089782328,BUY,0.8826965916292626
20260818-214859,1787089782391,BUY,0.8826965916292626
20260818-214859,1787089782328,BUY,0.8826965916292626
20260818-214859,1787089782493,BUY,0.8826965916292626
20260818-214859,1787089782595,BUY,0.8826965916292626
20260818-214859,1787089782658,BUY,0.8826965916292626
20260818-214859,1787089782659,BUY,0.8826965916292626
20260818-214859,1787089782659,BUY,0.8826965916292626
20260818-214859,1787089782663,BUY,0.8826965916292626
20260818-214859,1787089782663,BUY,0.8826965916292626
20260818-214859,1787089782663,BUY,0.8826965916292626
20260818-214859,1787089782663,BUY,0.8826965916292626
20260818-214859,1787089782663,BUY,0.8826965916292626
20260818-214859,1787089782663,BUY,0.8826965916292626
20260818-214859,1787089782663,BUY,0.8826965916292626
20260818-214859,1787089782697,BUY,0.5419882140791504
20260818-214859,1787089782799,BUY,0.5419882140791504
20260818-214859,1787089782669,BUY,0.5419882140791504
20260818-214859,1787089782901,BUY,0.5419882140791504
20260818-214859,1787089782943,BUY,0.5419882140791504
20260818-214859,1787089782944,BUY,0.5419882140791504
20260818-214859,1787089782944,BUY,0.5419882140791504
20260818-214859,1787089782944,BUY,0.5419882140791504
20260818-214859,1787089782944,BUY,0.5419882140791504
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089782954,BUY,0.0
20260818-214859,1787089803199,BUY,1.6726098521370936
20260818-214859,1787089803301,BUY,1.6726098521370936
20260818-214859,1787089803303,BUY,1.6726098521370936
20260818-214859,1787089803305,BUY,1.6726098521370936
20260818-214859,1787089803305,BUY,1.6726098521370936
20260818-214859,1787089803305,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803311,BUY,1.6726098521370936
20260818-214859,1787089803314,BUY,1.6726098521370936
20260818-214859,1787089803319,BUY,1.6726098521370936
20260818-214859,1787089803320,BUY,1.6726098521370936
20260818-214859,1787089803320,BUY,1.6726098521370936
20260818-214859,1787089803320,BUY,1.6726098521370936
20260818-214859,1787089803320,BUY,1.6726098521370936
20260818-214859,1787089803320,BUY,1.6726098521370936
20260818-214859,1787089803320,BUY,1.6726098521370936
20260818-214859,1787089803320,BUY,1.6726098521370936
20260818-214859,1787089803322,BUY,1.6726098521370936
20260818-214859,1787089803325,BUY,0.712339501007081
20260818-214859,1787089803325,BUY,0.712339501007081
20260818-214859,1787089803325,BUY,0.712339501007081
20260818-214859,1787089803325,BUY,0.712339501007081
20260818-214859,1787089803325,BUY,0.712339501007081
20260818-214859,1787089803325,BUY,0.712339501007081
20260818-214859,1787089803403,BUY,0.712339501007081
20260818-214859,1787089803325,BUY,0.712339501007081
20260818-214859,1787089803438,BUY,0.712339501007081
20260818-214859,1787089803447,BUY,0.712339501007081
20260818-214859,1787089803448,BUY,0.712339501007081
20260818-214859,1787089803448,BUY,0.712339501007081
20260818-214859,1787089803448,BUY,0.712339501007081
20260818-214859,1787089803448,BUY,0.712339501007081
20260818-214859,1787089803453,BUY,0.712339501007081
20260818-214859,1787089803454,BUY,0.712339501007081
20260818-214859,1787089803455,BUY,0.712339501007081
20260818-214859,1787089803461,BUY,0.712339501007081
20260818-214859,1787089803461,BUY,0.712339501007081
20260818-214859,1787089803461,BUY,0.712339501007081
20260818-214859,1787089803461,BUY,0.712339501007081
20260818-214859,1787089803461,BUY,0.712339501007081
20260818-214859,1787089803462,BUY,0.712339501007081
20260818-214859,1787089803462,BUY,0.712339501007081
20260818-214859,1787089803468,BUY,0.712339501007081
20260818-214859,1787089803469,BUY,0.712339501007081
20260818-214859,1787089803469,BUY,0.712339501007081
20260818-214859,1787089803469,BUY,0.712339501007081
20260818-214859,1787089803469,BUY,0.712339501007081
20260818-214859,1787089885105,BUY,0.0
20260818-214859,1787089885207,BUY,0.0
20260818-214859,1787089885309,BUY,0.0
20260818-214859,1787089885411,BUY,0.0
20260818-214859,1787089885513,BUY,0.0
20260818-214859,1787089885615,BUY,0.0
20260818-214859,1787089885717,BUY,0.0
20260818-214859,1787089885819,BUY,0.0
20260818-214859,1787089885921,BUY,0.0
20260818-214859,1787089886023,BUY,0.0
20260818-214859,1787089886125,BUY,0.0
20260818-214859,1787089885994,BUY,0.0
20260818-214859,1787089886227,BUY,0.0
20260818-214859,1787089886150,BUY,0.0
20260818-214859,1787089886329,BUY,0.0
20260818-214859,1787089886431,BUY,0.0
20260818-214859,1787089886533,BUY,0.0
20260818-214859,1787089886635,BUY,0.0
20260818-214859,1787089886737,BUY,0.0
20260818-214859,1787089886839,BUY,0.0
20260818-214859,1787089886941,BUY,0.0
20260818-214859,1787089887043,BUY,0.0
20260818-214859,1787089887145,BUY,0.0
20260818-214859,1787089887247,BUY,0.0
20260818-214859,1787089887349,BUY,0.0
20260818-214859,1787089887451,BUY,0.0
20260818-214859,1787089887553,BUY,0.0
20260818-214859,1787089887655,BUY,0.0
20260818-214859,1787089887757,BUY,0.0
20260818-214859,1787089887859,BUY,0.0
20260818-214859,1787089887961,BUY,0.0
20260818-214859,1787089888063,BUY,0.0
20260818-214859,1787089888165,BUY,0.0
20260818-214859,1787089888267,BUY,0.0
20260818-214859,1787089888369,BUY,0.0
20260818-214859,1787089888471,BUY,0.0
20260818-214859,1787089888573,BUY,0.0
20260818-214859,1787089888675,BUY,0.0
20260818-214859,1787089888777,BUY,0.0
20260818-214859,1787089888879,BUY,0.0
20260818-214859,1787089888981,BUY,0.0
20260818-214859,1787089888880,BUY,0.0
20260818-214859,1787089889083,BUY,0.0
20260818-214859,1787089889185,BUY,0.0
20260818-214859,1787089889287,BUY,0.0
20260818-214859,1787089889230,BUY,0.0
20260818-214859,1787089889389,BUY,0.0
20260818-214859,1787089889491,BUY,0.0
20260818-214859,1787089889356,BUY,0.0
20260818-214859,1787089889593,BUY,0.0
20260818-214859,1787089889695,BUY,0.0
20260818-214859,1787089889797,BUY,0.0
20260818-214859,1787089889899,BUY,0.0
20260818-214859,1787089890001,BUY,0.0
20260818-214859,1787089890103,BUY,0.0
20260818-214859,1787089890205,BUY,0.0
20260818-214859,1787089890307,BUY,0.07742341082642523
20260818-214859,1787089890409,BUY,0.07742341082642523
20260818-214859,1787089890511,BUY,0.07742341082642523
20260818-214859,1787089890613,BUY,0.07742341082642523
20260818-214859,1787089890715,BUY,0.07742341082642523
20260818-214859,1787089890817,BUY,0.07742341082642523
20260818-214859,1787089890919,BUY,0.07742341082642523
20260818-214859,1787089891021,BUY,0.07742341082642523
20260818-214859,1787089891123,BUY,0.07742341082642523
20260818-214859,1787089891225,BUY,0.07742341082642523
20260818-214859,1787089891327,BUY,0.07742341082642523
20260818-214859,1787089891429,BUY,0.07742341082642523
20260818-214859,1787089891531,BUY,0.07742341082642523
20260818-214859,1787089891633,BUY,0.07742341082642523
20260818-214859,1787089891735,BUY,0.07742341082642523
20260818-214859,1787089891837,BUY,0.07742341082642523
20260818-214859,1787089891939,BUY,0.07742341082642523
20260818-214859,1787089892041,BUY,0.07742341082642523
20260818-214859,1787089891962,BUY,0.07742341082642523
20260818-214859,1787089892143,BUY,0.07742341082642523
20260818-214859,1787089892200,BUY,0.07742341082642523
20260818-214859,1787089892243,BUY,0.0
20260818-214859,1787089892243,BUY,0.0
20260818-215200,1787089923106,SELL,-0.0
20260818-215200,1787089923357,SELL,-0.0
20260818-215200,1787089923459,SELL,-0.0
20260818-215200,1787089923561,SELL,-0.0
20260818-215200,1787089923663,SELL,-0.0
20260818-215200,1787089923765,SELL,-0.0
20260818-215200,1787089923867,SELL,-0.0
20260818-215200,1787089923969,SELL,-0.0
20260818-215200,1787089924071,SELL,-0.0
20260818-215200,1787089924173,SELL,-0.0
20260818-215200,1787089924275,SELL,-0.0
20260818-215200,1787089924377,SELL,-0.0
20260818-215200,1787089924244,SELL,-0.0
20260818-215200,1787089924479,SELL,-0.0
20260818-215200,1787089924581,SELL,-0.0
20260818-215200,1787089924683,SELL,-0.0
20260818-215200,1787089924785,SELL,-0.0
20260818-215200,1787089924887,SELL,-0.0
20260818-215200,1787089924989,SELL,-0.0
20260818-215200,1787089925091,SELL,-0.0
20260818-215200,1787089925193,SELL,-0.0
20260818-215200,1787089925295,SELL,-0.0
20260818-215200,1787089925397,SELL,-0.0
20260818-215200,1787089925499,SELL,-0.0
20260818-215200,1787089925601,SELL,-0.0
20260818-215200,1787089925703,SELL,-0.0
20260818-215200,1787089925805,SELL,-0.0
20260818-215200,1787089925907,SELL,-0.0
20260818-215200,1787089926009,SELL,-0.0
20260818-215200,1787089925945,SELL,-0.0
20260818-215200,1787089926111,SELL,-0.0
20260818-215200,1787089926213,SELL,-0.0
20260818-215200,1787089926315,SELL,-0.0
20260818-215200,1787089926282,SELL,-0.0
20260818-215200,1787089926417,SELL,-0.0
20260818-215200,1787089926519,SELL,-0.0
20260818-215200,1787089926400,SELL,-0.0
20260818-215200,1787089926621,SELL,-0.0
20260818-215200,1787089926723,SELL,-0.0
20260818-215200,1787089926825,SELL,-0.0
20260818-215200,1787089926927,SELL,-0.0
20260818-215200,1787089927029,SELL,-0.0
20260818-215200,1787089927131,SELL,-0.0
20260818-215200,1787089927022,SELL,-0.0
20260818-215200,1787089927233,SELL,-0.0
20260818-215200,1787089927335,SELL,-0.0
20260818-215200,1787089927437,SELL,-0.0
20260818-215200,1787089927539,SELL,-0.0
20260818-215200,1787089927641,SELL,-0.0
20260818-215200,1787089927743,SELL,-0.0
20260818-215200,1787089927845,SELL,-0.0
20260818-215200,1787089927811,SELL,-0.0
20260818-215200,1787089927947,SELL,-0.0
20260818-215200,1787089928049,SELL,-0.0
20260818-215200,1787089927910,SELL,-0.0
20260818-215200,1787089928151,SELL,-0.0
20260818-215200,1787089931474,SELL,-0.0
20260818-215200,1787089931517,SELL,-0.0
20260818-215200,1787089931619,SELL,-0.0
20260818-215200,1787089931492,SELL,-0.0
20260818-215200,1787089931721,SELL,-0.0
20260818-215200,1787089931823,SELL,-0.0
20260818-215200,1787089931699,SELL,-0.0
20260818-215200,1787089931925,SELL,-0.0
20260818-215200,1787089932027,SELL,-0.0
20260818-215200,1787089931958,SELL,-0.0
20260818-215200,1787089932129,SELL,-0.0
20260818-215200,1787089932231,SELL,-0.0
20260818-215200,1787089932333,SELL,-0.0
20260818-215200,1787089932435,SELL,-0.0
20260818-215200,1787089932537,SELL,-0.0
20260818-215200,1787089932639,SELL,-0.0
20260818-215200,1787089932530,SELL,-0.0
20260818-215200,1787089932741,SELL,-0.0
20260818-215200,1787089932843,SELL,-0.0
20260818-215200,1787089932945,SELL,-0.0
20260818-215200,1787089932860,SELL,-0.0
20260818-215200,1787089933047,SELL,-0.0
20260818-215200,1787089933149,SELL,-0.0
20260818-215200,1787089933008,SELL,-0.0
20260818-215200,1787089933251,SELL,-0.0
20260818-215200,1787089933353,SELL,-0.0
20260818-215200,1787089933455,SELL,-0.0
20260818-215200,1787089933348,SELL,-0.0
20260818-215200,1787089933557,SELL,-0.0
20260818-215200,1787089933659,SELL,-0.0
20260818-215200,1787089933761,SELL,-0.0
20260818-215200,1787089933863,SELL,-0.0
20260818-215200,1787089933723,SELL,-0.0
20260818-215200,1787089933965,SELL,-0.0
20260818-215200,1787089934067,SELL,-0.0
20260818-215200,1787089934169,SELL,-0.0
20260818-215200,1787089934271,SELL,-0.0
20260818-215200,1787089934373,SELL,-0.0
20260818-215200,1787089934475,SELL,-0.0
20260818-215200,1787089934577,SELL,-0.0
20260818-215200,1787089934459,SELL,-0.0
20260818-215200,1787089934679,SELL,-0.0
20260818-215200,1787089934781,SELL,-0.0
20260818-215200,1787089934883,SELL,-0.0
20260818-215200,1787089934800,SELL,-0.0
20260818-215200,1787089934985,SELL,-0.0
20260818-215200,1787089935087,SELL,-0.0
20260818-215200,1787089935189,SELL,-0.0
20260818-215200,1787089935291,SELL,-0.0
20260818-215200,1787089935393,SELL,-0.0
20260818-215200,1787089935495,SELL,-0.0
20260818-215200,1787089935597,SELL,-0.0
20260818-215200,1787089935699,SELL,-0.0
20260818-215200,1787089935801,SELL,-0.0
20260818-215200,1787089935657,SELL,-0.0
20260818-215200,1787089935903,SELL,-0.0
20260818-215200,1787089936005,SELL,-0.0
20260818-215200,1787089936107,SELL,-0.0
20260818-215200,1787089936000,SELL,-0.0
20260818-215200,1787089936209,SELL,-0.0
20260818-215200,1787089936311,SELL,-0.0
20260818-215200,1787089936413,SELL,-0.0
20260818-215200,1787089936515,SELL,-0.0
20260818-215200,1787089936617,SELL,-0.0
20260818-215200,1787089936719,SELL,-0.0
20260818-215200,1787089936821,SELL,-0.0
20260818-215200,1787089936923,SELL,-0.0
20260818-215200,1787089937025,SELL,-0.0
20260818-215200,1787089937127,SELL,-0.0
20260818-215200,1787089937229,SELL,-0.0
20260818-215200,1787089937331,SELL,-0.0
20260818-215200,1787089937200,SELL,-0.0
20260818-215200,1787089937433,SELL,-0.0
20260818-215200,1787089937535,SELL,-0.0
20260818-215200,1787089937637,SELL,-0.0
20260818-215200,1787089937739,SELL,-0.0
20260818-215200,1787089937841,SELL,-0.0
20260818-215200,1787089937943,SELL,-0.0
20260818-215200,1787089938045,SELL,-0.0
20260818-215200,1787089938147,SELL,-0.0
20260818-215200,1787089938249,SELL,-0.0
20260818-215200,1787089938351,SELL,-0.0
20260818-215200,1787089938200,SELL,-0.0
20260818-215200,1787089938453,SELL,-0.0
20260818-215200,1787089938555,SELL,-0.0
20260818-215200,1787089938657,SELL,-0.0
20260818-215200,1787089938532,SELL,-0.0
20260818-215200,1787089938759,SELL,-0.0
20260818-215200,1787089938861,SELL,-0.0
20260818-215200,1787089938963,SELL,-0.0
20260818-215200,1787089939065,SELL,-0.0
20260818-215200,1787089939008,SELL,-0.0
20260818-215200,1787089939167,SELL,-0.0
20260818-215200,1787089939269,SELL,-0.0
20260818-215200,1787089939200,SELL,-0.0
20260818-215200,1787089939371,SELL,-0.0
20260818-215200,1787089939473,SELL,-0.0
20260818-215200,1787089939367,SELL,-0.0
20260818-215200,1787089939575,SELL,-0.0
20260818-215200,1787089939677,SELL,-0.0
20260818-215200,1787089939779,SELL,-0.0
20260818-215200,1787089939881,SELL,-0.0
20260818-215200,1787089939983,SELL,-0.0
20260818-215200,1787089940085,SELL,-0.0
20260818-215200,1787089940187,SELL,-0.0
20260818-215200,1787089940289,SELL,-0.0
20260818-215200,1787089940391,SELL,-0.0
20260818-215200,1787089940493,SELL,-0.0
20260818-215200,1787089940400,SELL,-0.0
20260818-215200,1787089940595,SELL,-0.0
20260818-215200,1787089940697,SELL,-0.0
20260818-215200,1787089940799,SELL,-0.0
20260818-215200,1787089940800,SELL,-0.0
20260818-215200,1787089940901,SELL,-0.0
20260818-215200,1787089941003,SELL,-0.0
20260818-215200,1787089941105,SELL,-0.0
20260818-215200,1787089941207,SELL,-0.0
20260818-215200,1787089941309,SELL,-0.0
20260818-215200,1787089941411,SELL,-0.0
20260818-215200,1787089941513,SELL,-0.0
20260818-215200,1787089941615,SELL,-0.0
20260818-215200,1787089941717,SELL,-0.0
20260818-215200,1787089941633,SELL,-0.0
20260818-215200,1787089941819,SELL,-0.0
20260818-215200,1787089941722,SELL,-0.0
20260818-215200,1787089941921,SELL,-0.0
20260818-215200,1787089942023,SELL,-0.0
20260818-215200,1787089942125,SELL,-0.0
20260818-215200,1787089942000,SELL,-0.0
20260818-215200,1787089942227,SELL,-0.0
20260818-215200,1787089942329,SELL,-0.0
20260818-215200,1787089942431,SELL,-0.0
20260818-215200,1787089942533,SELL,-0.0
20260818-215200,1787089942635,SELL,-0.0
20260818-215200,1787089942737,SELL,-0.0
20260818-215200,1787089942600,SELL,-0.0
20260818-215200,1787089942839,SELL,-0.0
20260818-215200,1787089942941,SELL,-0.0
20260818-215200,1787089943043,SELL,-0.0
20260818-215200,1787089943145,SELL,-0.0
20260818-215200,1787089943247,SELL,-0.0
20260818-215200,1787089943349,SELL,-0.0
20260818-215200,1787089943451,SELL,-0.0
20260818-215200,1787089943553,SELL,-0.0
20260818-215200,1787089943655,SELL,-0.0
20260818-215200,1787089943757,SELL,-0.0
20260818-215200,1787089943859,SELL,-0.0
20260818-215200,1787089943961,SELL,-0.0
20260818-215200,1787089944063,SELL,-0.0
20260818-215200,1787089944165,SELL,-0.0
20260818-215200,1787089944267,SELL,-0.0
20260818-215200,1787089944369,SELL,-0.0
20260818-215200,1787089944471,SELL,-0.0
20260818-215200,1787089944573,SELL,-0.0
20260818-215200,1787089944675,SELL,-0.0
20260818-215200,1787089944777,SELL,-0.0
20260818-215200,1787089944879,SELL,-0.0
20260818-215200,1787089944981,SELL,-0.0
20260818-215200,1787089944874,SELL,-0.0
20260818-215200,1787089945083,SELL,-0.0
20260818-215200,1787089945185,SELL,-0.0
20260818-215200,1787089945287,SELL,-0.0
20260818-215200,1787089945389,SELL,-0.0
20260818-215200,1787089945491,SELL,-0.0
20260818-215200,1787089945399,SELL,-0.0
20260818-215200,1787089945593,SELL,-0.0
20260818-215200,1787089945695,SELL,-0.0
20260818-215200,1787089945797,SELL,-0.0
20260818-215200,1787089945668,SELL,-0.0
20260818-215200,1787089945899,SELL,-0.0
20260818-215200,1787089946001,SELL,-0.0
20260818-215200,1787089946103,SELL,-0.0
20260818-215200,1787089946205,SELL,-0.0
20260818-215200,1787089946307,SELL,-0.0
20260818-215200,1787089946409,SELL,-0.0
20260818-215200,1787089946511,SELL,-0.0
20260818-215200,1787089946613,SELL,-0.0
20260818-215200,1787089946715,SELL,-0.0
20260818-215200,1787089946817,SELL,-0.0
20260818-215200,1787089946919,SELL,-0.0
20260818-215200,1787089947021,SELL,-0.0
20260818-215200,1787089947123,SELL,-0.0
20260818-215200,1787089947225,SELL,-0.0
20260818-215200,1787089947098,SELL,-0.0
20260818-215200,1787089947327,SELL,-0.0
20260818-215200,1787089947429,SELL,-0.0
20260818-215200,1787089947531,SELL,-0.0
20260818-215200,1787089947633,SELL,-0.0
20260818-215200,1787089947735,SELL,-0.0
20260818-215200,1787089947837,SELL,-0.0
20260818-215200,1787089947939,SELL,-0.0
20260818-215200,1787089948041,SELL,-0.0
20260818-215200,1787089948143,SELL,-0.0
20260818-215200,1787089948245,SELL,-0.0
20260818-215200,1787089948347,SELL,-0.0
20260818-215200,1787089948449,SELL,-0.0
20260818-215200,1787089948551,SELL,-0.0
20260818-215200,1787089948653,SELL,-0.0
20260818-215200,1787089948755,SELL,-0.0
20260818-215200,1787089948857,SELL,-0.0
20260818-215200,1787089948758,SELL,-0.0
20260818-215200,1787089948959,SELL,-0.0
20260818-215200,1787089949061,SELL,-0.0
20260818-215200,1787089949163,SELL,-0.0
20260818-215200,1787089949265,SELL,-0.0
20260818-215200,1787089949367,SELL,-0.0
20260818-215200,1787089949469,SELL,-0.0
20260818-215200,1787089949571,SELL,-0.0
20260818-215200,1787089949673,SELL,-0.0
20260818-215200,1787089949775,SELL,-0.0
20260818-215200,1787089949877,SELL,-0.0
20260818-215200,1787089949979,SELL,-0.0
20260818-215200,1787089950081,SELL,-0.0
20260818-215200,1787089949957,SELL,-0.0
20260818-215200,1787089950183,SELL,-0.0
20260818-215200,1787089950285,SELL,-0.0
20260818-215200,1787089950387,SELL,-0.0
20260818-215200,1787089950489,SELL,-0.0
20260818-215200,1787089950591,SELL,-0.0
20260818-215200,1787089950693,SELL,-0.0
20260818-215200,1787089950795,SELL,-0.0
20260818-215200,1787089950897,SELL,-0.0
20260818-215200,1787089950999,SELL,-0.0
20260818-215200,1787089951101,SELL,-0.0
20260818-215200,1787089951203,SELL,-0.0
20260818-215200,1787089951305,SELL,-0.0
20260818-215200,1787089951407,SELL,-0.0
20260818-215200,1787089951509,SELL,-0.0
20260818-215200,1787089951611,SELL,-0.0
20260818-215200,1787089951713,SELL,-0.0
20260818-215200,1787089951591,SELL,-0.0
20260818-215200,1787089951815,SELL,-0.0
20260818-215200,1787089951917,SELL,-0.0
20260818-215200,1787089952019,SELL,-0.0
20260818-215200,1787089952121,SELL,-0.0
20260818-215200,1787089952051,SELL,-0.0
20260818-215200,1787089952223,SELL,-0.0
20260818-215200,1787089952325,SELL,-0.0
20260818-215200,1787089952427,SELL,-0.0
20260818-215200,1787089952529,SELL,-0.0
20260818-215200,1787089952631,SELL,-0.0
20260818-215200,1787089952733,SELL,-0.0
20260818-215200,1787089952835,SELL,-0.0
20260818-215200,1787089952937,SELL,-0.0
20260818-215200,1787089953039,SELL,-0.0
20260818-215200,1787089953141,SELL,-0.0
20260818-215200,1787089953243,SELL,-0.0
20260818-215200,1787089953345,SELL,-0.0
20260818-215200,1787089953447,SELL,-0.0
20260818-215200,1787089953549,SELL,-0.0
20260818-215200,1787089953651,SELL,-0.0
20260818-215200,1787089953753,SELL,-0.0
20260818-215200,1787089953855,SELL,-0.0
20260818-215200,1787089953957,SELL,-0.0
20260818-215200,1787089954059,SELL,-0.0
20260818-215200,1787089954161,SELL,-0.0
20260818-215200,1787089954263,SELL,-0.0
20260818-215200,1787089954365,SELL,-0.0
20260818-215200,1787089954467,SELL,-0.0
20260818-215200,1787089954569,SELL,-0.0
20260818-215200,1787089954600,SELL,-0.0
20260818-215200,1787089954671,SELL,-0.0
20260818-215200,1787089954773,SELL,-0.0
20260818-215200,1787089954662,SELL,-0.0
20260818-215200,1787089954875,SELL,-0.0
20260818-215200,1787089954977,SELL,-0.0
20260818-215200,1787089955079,SELL,-0.0
20260818-215200,1787089955181,SELL,-0.0
20260818-215200,1787089955283,SELL,-0.0
20260818-215200,1787089955145,SELL,-0.0
20260818-215200,1787089955385,SELL,-0.0
20260818-215200,1787089955487,SELL,-0.0
20260818-215200,1787089955589,SELL,-0.0
20260818-215200,1787089955691,SELL,-0.0
20260818-215200,1787089955793,SELL,-0.0
20260818-215200,1787089955895,SELL,-0.0
20260818-215200,1787089955997,SELL,-0.0
20260818-215200,1787089956099,SELL,-0.0
20260818-215200,1787089956201,SELL,-0.0
20260818-215200,1787089956303,SELL,-0.0
20260818-215200,1787089956238,SELL,-0.0
20260818-215200,1787089956405,SELL,-0.0
20260818-215200,1787089956507,SELL,-0.0
20260818-215200,1787089956609,SELL,-0.0
20260818-215200,1787089956711,SELL,-0.0
20260818-215200,1787089956613,SELL,-0.0
20260818-215200,1787089956813,SELL,-0.0
20260818-215200,1787089956915,SELL,-0.0
20260818-215200,1787089956800,SELL,-0.0
20260818-215200,1787089957017,SELL,-0.0
20260818-215200,1787089957119,SELL,-0.0
20260818-215200,1787089957221,SELL,-0.0
20260818-215200,1787089957323,SELL,-0.0
20260818-215200,1787089957425,SELL,-0.0
20260818-215200,1787089957527,SELL,-0.0
20260818-215200,1787089957629,SELL,-0.0
20260818-215200,1787089957731,SELL,-0.0
20260818-215200,1787089957833,SELL,-0.0
20260818-215200,1787089957935,SELL,-0.0
20260818-215200,1787089958037,SELL,-0.0
20260818-215200,1787089958139,SELL,-0.0
20260818-215200,1787089958241,SELL,-0.0
20260818-215200,1787089958343,SELL,-0.0
20260818-215200,1787089958246,SELL,-0.0
20260818-215200,1787089958445,SELL,-0.0
20260818-215200,1787089958547,SELL,-0.0
20260818-215200,1787089958649,SELL,-0.0
20260818-215200,1787089958751,SELL,-0.0
20260818-215200,1787089958853,SELL,-0.0
20260818-215200,1787089958955,SELL,-0.0
20260818-215200,1787089959057,SELL,-0.0
20260818-215200,1787089959000,SELL,-0.0
20260818-215200,1787089959159,SELL,-0.0
20260818-215200,1787089959261,SELL,-0.0
20260818-215200,1787089959363,SELL,-0.0
20260818-215200,1787089959230,SELL,-0.0
20260818-215200,1787089959465,SELL,-0.0
20260818-215200,1787089959567,SELL,-0.0
20260818-215200,1787089959669,SELL,-0.0
20260818-215200,1787089959599,SELL,-0.0
20260818-215200,1787089959771,SELL,-0.0
20260818-215200,1787089959873,SELL,-0.0
20260818-215200,1787089959975,SELL,-0.0
20260818-215200,1787089960077,SELL,-0.0
20260818-215200,1787089960000,SELL,-0.0
20260818-215200,1787089960179,SELL,-0.0
20260818-215200,1787089960281,SELL,-0.0
