session,ts_ms,action,gross_bps,net_bps,cost_bps,fill_prob,filled,qi_l1,spread_bps
20260818-213053,1787088673237,SELL,-0.0,-2.0,2.0,0.46469422492992,True,-0.752064,0.015481
20260818-213053,1787088673339,SELL,-0.0,0.0,2.0,0.47564121370968,True,-0.691256,0.015481
20260818-213053,1787088675382,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675386,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675388,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675390,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675390,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675390,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675390,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675390,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675390,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675390,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675390,SELL,2.0435382006199725,0.04353820061997249,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675392,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675392,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675393,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675401,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675401,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675401,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675401,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675401,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675403,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675417,SELL,2.0435382006199725,0.0,2.0,0.43297373711591997,True,-0.928264,0.015481
20260818-213053,1787088675481,SELL,1.0683173459914073,0.0,2.0,0.44458656094420995,True,-0.863699,0.015483
20260818-213053,1787088675583,SELL,1.0683173459914073,0.0,2.0,0.47614661933294,True,-0.688386,0.015483
20260818-213053,1787088675685,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675702,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675785,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675785,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675785,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675785,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675790,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675790,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675791,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675791,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675793,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675793,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675793,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675793,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675793,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675794,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675794,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675794,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675794,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675812,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675812,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675813,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675825,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675825,SELL,1.0683173459914073,-0.9316826540085927,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675825,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675837,SELL,1.0683173459914073,0.0,2.0,0.4749678404498599,True,-0.694934,0.015483
20260818-213053,1787088675787,SELL,0.5032213910897299,0.0,2.0,0.2629272355,True,-0.864533,0.092902
20260818-213053,1787088675842,SELL,0.5032213910897299,0.0,2.0,0.2629272355,True,-0.864533,0.092902
20260818-213053,1787088675889,SELL,-0.0,-2.0,2.0,0.50339261834155,True,-0.536971,0.015485
20260818-213354,1787088836606,SELL,-0.0,0.0,2.0,0.43187746463200005,True,-0.93424,0.015485
20260818-213354,1787088836849,SELL,-0.0,0.0,2.0,0.43187764464894995,True,-0.934239,0.015485
20260818-213354,1787088836951,SELL,-0.0,0.0,2.0,0.43187764464894995,True,-0.934239,0.015485
20260818-213354,1787088837053,SELL,-0.0,0.0,2.0,0.43187764464894995,True,-0.934239,0.015485
20260818-213354,1787088837155,SELL,-0.0,0.0,2.0,0.43187764464894995,True,-0.934239,0.015485
20260818-213354,1787088837257,SELL,-0.0,0.0,2.0,0.43187764464894995,True,-0.934239,0.015485
20260818-213354,1787088837359,SELL,-0.0,-2.0,2.0,0.43187764464894995,True,-0.934239,0.015485
20260818-213354,1787088837461,SELL,-0.0,0.0,2.0,0.43187764464894995,True,-0.934239,0.015485
20260818-213354,1787088837563,SELL,-0.0,-2.0,2.0,0.43760650406574997,True,-0.902415,0.015485
20260818-213354,1787088837665,SELL,-0.0,0.0,2.0,0.43760650406574997,True,-0.902415,0.015485
20260818-213354,1787088837767,SELL,-0.0,-2.0,2.0,0.44158883903365,True,-0.880293,0.015485
20260818-213354,1787088837869,SELL,-0.0,-2.0,2.0,0.44158883903365,True,-0.880293,0.015485
20260818-213354,1787088837761,SELL,-0.0,0.0,2.0,0.44158883903365,True,-0.880293,0.015485
20260818-213354,1787088837971,SELL,-0.0,0.0,2.0,0.44158883903365,True,-0.880293,0.015485
20260818-213354,1787088838073,SELL,-0.0,0.0,2.0,0.44159297942349995,True,-0.88027,0.015485
20260818-213354,1787088838175,SELL,-0.0,0.0,2.0,0.44159135927095,True,-0.880279,0.015485
20260818-213354,1787088838277,SELL,-0.0,-2.0,2.0,0.44159135927095,True,-0.880279,0.015485
20260818-213354,1787088838379,SELL,-0.0,0.0,2.0,0.44159135927095,True,-0.880279,0.015485
20260818-213354,1787088838481,SELL,-0.0,0.0,2.0,0.44155571591485004,True,-0.880477,0.015485
20260818-213354,1787088838583,SELL,-0.0,-2.0,2.0,0.44150963157565,True,-0.880733,0.015485
20260818-213354,1787088838467,SELL,-0.0,0.0,2.0,0.44150963157565,True,-0.880733,0.015485
20260818-213354,1787088838685,SELL,-0.0,-2.0,2.0,0.44150963157565,True,-0.880733,0.015485
20260818-213354,1787088838787,SELL,-0.0,-2.0,2.0,0.43601839453285,True,-0.911237,0.015485
20260818-213354,1787088838889,SELL,-0.0,0.0,2.0,0.4358958029899001,True,-0.911918,0.015485
20260818-213354,1787088838991,SELL,-0.0,-2.0,2.0,0.4358958029899001,True,-0.911918,0.015485
20260818-213354,1787088838855,SELL,-0.0,-2.0,2.0,0.4358958029899001,True,-0.911918,0.015485
20260818-213354,1787088839093,SELL,-0.0,-2.0,2.0,0.4314929484268001,True,-0.936376,0.015485
20260818-213354,1787088839195,SELL,-0.0,-2.0,2.0,0.4314929484268001,True,-0.936376,0.015485
20260818-213354,1787088839062,SELL,-0.0,-2.0,2.0,0.4314929484268001,True,-0.936376,0.015485
20260818-213354,1787088839297,SELL,-0.0,0.0,2.0,0.4314929484268001,True,-0.936376,0.015485
20260818-213354,1787088839399,SELL,-0.0,-2.0,2.0,0.4314929484268001,True,-0.936376,0.015485
20260818-213354,1787088839501,SELL,-0.0,0.0,2.0,0.43149096824035,True,-0.936387,0.015485
20260818-213354,1787088839603,SELL,-0.0,-2.0,2.0,0.43149096824035,True,-0.936387,0.015485
20260818-213354,1787088839705,SELL,-0.0,0.0,2.0,0.43149096824035,True,-0.936387,0.015485
20260818-213354,1787088839807,SELL,-0.0,-2.0,2.0,0.43149114825729995,True,-0.936386,0.015485
20260818-213354,1787088839909,SELL,-0.0,-2.0,2.0,0.43149114825729995,True,-0.936386,0.015485
20260818-213354,1787088840011,SELL,-0.0,0.0,2.0,0.43148340752844994,True,-0.936429,0.015485
20260818-213354,1787088840113,SELL,-0.0,-2.0,2.0,0.42998980689429994,True,-0.944726,0.015485
20260818-213354,1787088840215,SELL,-0.0,0.0,2.0,0.42996676472469997,True,-0.944854,0.015485
20260818-213354,1787088840102,SELL,-0.0,0.0,2.0,0.42996676472469997,True,-0.944854,0.015485
20260818-213354,1787088840254,SELL,-0.0,0.0,2.0,0.42996676472469997,True,-0.944854,0.015485
20260818-213354,1787088840317,SELL,-0.0,0.0,2.0,0.4304790929644,True,-0.942008,0.015485
20260818-213354,1787088840419,SELL,-0.0,0.0,2.0,0.4304798130322,True,-0.942004,0.015485
20260818-213354,1787088840310,SELL,-0.0,0.0,2.0,0.4304798130322,True,-0.942004,0.015485
20260818-213354,1787088840521,SELL,-0.0,0.0,2.0,0.4304812531678001,True,-0.941996,0.015485
20260818-213354,1787088840623,SELL,-0.0,-2.0,2.0,0.43047567264235004,True,-0.942027,0.015485
20260818-213354,1787088840725,SELL,-0.0,-2.0,2.0,0.43047567264235004,True,-0.942027,0.015485
20260818-213354,1787088840589,SELL,-0.0,-2.0,2.0,0.43047567264235004,True,-0.942027,0.015485
20260818-213354,1787088840827,SELL,-0.0,-2.0,2.0,0.43507708590129995,True,-0.916466,0.015485
20260818-213354,1787088840733,SELL,-0.0,0.0,2.0,0.43507708590129995,True,-0.916466,0.015485
20260818-213354,1787088840929,SELL,-0.0,0.0,2.0,0.43507708590129995,True,-0.916466,0.015485
20260818-213354,1787088841031,SELL,-0.0,0.0,2.0,0.4330738572817001,True,-0.927594,0.015485
20260818-213354,1787088840964,SELL,-0.0,0.0,2.0,0.4330738572817001,True,-0.927594,0.015485
20260818-213354,1787088841133,SELL,-0.0,-2.0,2.0,0.4328924001961001,True,-0.928602,0.015485
20260818-213354,1787088841235,SELL,-0.0,-2.0,2.0,0.43289222017915013,True,-0.928603,0.015485
20260818-213354,1787088841337,SELL,-0.0,0.0,2.0,0.43289222017915013,True,-0.928603,0.015485
20260818-213354,1787088841439,SELL,-0.0,-2.0,2.0,0.43289222017915013,True,-0.928603,0.015485
20260818-213354,1787088841541,SELL,-0.0,0.0,2.0,0.4328653976536,True,-0.928752,0.015485
20260818-213354,1787088841643,SELL,-0.0,0.0,2.0,0.43285153634845,True,-0.928829,0.015485
20260818-213354,1787088841745,SELL,-0.0,0.0,2.0,0.43285153634845,True,-0.928829,0.015485
20260818-213354,1787088841847,SELL,-0.0,0.0,2.0,0.43286053719594997,True,-0.928779,0.015485
20260818-213354,1787088841949,SELL,-0.0,-2.0,2.0,0.43288771975539997,True,-0.928628,0.015485
20260818-213354,1787088841858,SELL,-0.0,0.0,2.0,0.43288771975539997,True,-0.928628,0.015485
20260818-213354,1787088842051,SELL,-0.0,0.0,2.0,0.43289690061985003,True,-0.928577,0.015485
20260818-213354,1787088842153,SELL,-0.0,0.0,2.0,0.43289690061985003,True,-0.928577,0.015485
20260818-213354,1787088842255,SELL,-0.0,-2.0,2.0,0.43289690061985003,True,-0.928577,0.015485
20260818-213354,1787088842357,SELL,-0.0,-2.0,2.0,0.43289690061985003,True,-0.928577,0.015485
20260818-213354,1787088842459,SELL,-0.0,0.0,2.0,0.43289690061985003,True,-0.928577,0.015485
20260818-213354,1787088842561,SELL,-0.0,0.0,2.0,0.43289690061985003,True,-0.928577,0.015485
20260818-213354,1787088842663,SELL,-0.0,-2.0,2.0,0.43289690061985003,True,-0.928577,0.015485
20260818-213354,1787088842765,SELL,-0.0,-2.0,2.0,0.43288771975539997,True,-0.928628,0.015485
20260818-213354,1787088842867,SELL,-0.0,-2.0,2.0,0.43290122102665,True,-0.928553,0.015485
20260818-213354,1787088842969,SELL,-0.0,-2.0,2.0,0.4313210322395501,True,-0.937331,0.015485
20260818-213354,1787088842833,SELL,-0.0,-2.0,2.0,0.4313210322395501,True,-0.937331,0.015485
20260818-213354,1787088843071,SELL,-0.0,0.0,2.0,0.43131887203615,True,-0.937343,0.015485
20260818-213354,1787088843173,SELL,-0.0,0.0,2.0,0.43131887203615,True,-0.937343,0.015485
20260818-213354,1787088843275,SELL,-0.0,-2.0,2.0,0.43131887203615,True,-0.937343,0.015485
20260818-213354,1787088843377,SELL,-0.0,0.0,2.0,0.43131887203615,True,-0.937343,0.015485
20260818-213354,1787088843479,SELL,-0.0,-2.0,2.0,0.42831078880164997,True,-0.954053,0.015485
20260818-213354,1787088843581,SELL,-0.0,0.0,2.0,0.42831078880164997,True,-0.954053,0.015485
20260818-213354,1787088843683,SELL,-0.0,0.0,2.0,0.42831078880164997,True,-0.954053,0.015485
20260818-213354,1787088843785,SELL,-0.0,0.0,2.0,0.42831078880164997,True,-0.954053,0.015485
20260818-213354,1787088843887,SELL,-0.0,0.0,2.0,0.4283250101407,True,-0.953974,0.015485
20260818-213354,1787088843989,SELL,-0.0,0.0,2.0,0.4283250101407,True,-0.953974,0.015485
20260818-213354,1787088844091,SELL,-0.0,0.0,2.0,0.42832663029325,True,-0.953965,0.015485
20260818-213354,1787088844193,SELL,-0.0,-2.0,2.0,0.42832663029325,True,-0.953965,0.015485
20260818-213354,1787088844295,SELL,-0.0,0.0,2.0,0.42838261556470003,True,-0.953654,0.015485
20260818-213354,1787088844397,SELL,-0.0,-2.0,2.0,0.42838261556470003,True,-0.953654,0.015485
20260818-213354,1787088844499,SELL,-0.0,0.0,2.0,0.42838261556470003,True,-0.953654,0.015485
20260818-213354,1787088844601,SELL,-0.0,-2.0,2.0,0.42836533393750004,True,-0.95375,0.015485
20260818-213354,1787088844703,SELL,-0.0,-2.0,2.0,0.42836533393750004,True,-0.95375,0.015485
20260818-213354,1787088844805,SELL,-0.0,0.0,2.0,0.42836533393750004,True,-0.95375,0.015485
20260818-213354,1787088844907,SELL,-0.0,-2.0,2.0,0.42835111259845,True,-0.953829,0.015485
20260818-213354,1787088845009,SELL,-0.0,-2.0,2.0,0.42835075256455,True,-0.953831,0.015485
20260818-213354,1787088845111,SELL,-0.0,0.0,2.0,0.42835075256455,True,-0.953831,0.015485
20260818-213354,1787088845213,SELL,-0.0,0.0,2.0,0.42835075256455,True,-0.953831,0.015485
20260818-213354,1787088845315,SELL,-0.0,0.0,2.0,0.42835075256455,True,-0.953831,0.015485
20260818-213354,1787088845417,SELL,-0.0,-2.0,2.0,0.4283676741578501,True,-0.953737,0.015485
20260818-213354,1787088845519,SELL,-0.0,0.0,2.0,0.42835075256455,True,-0.953831,0.015485
20260818-213354,1787088845621,SELL,-0.0,0.0,2.0,0.4283134890559,True,-0.954038,0.015485
20260818-213354,1787088845723,SELL,-0.0,-2.0,2.0,0.4283134890559,True,-0.954038,0.015485
20260818-213354,1787088845825,SELL,-0.0,-2.0,2.0,0.4283134890559,True,-0.954038,0.015485
20260818-213354,1787088845927,SELL,-0.0,0.0,2.0,0.4283134890559,True,-0.954038,0.015485
20260818-213354,1787088846029,SELL,-0.0,0.0,2.0,0.4283134890559,True,-0.954038,0.015485
20260818-213354,1787088846131,SELL,-0.0,0.0,2.0,0.42831366907284996,True,-0.954037,0.015485
20260818-213354,1787088846233,SELL,-0.0,-2.0,2.0,0.42831366907284996,True,-0.954037,0.015485
20260818-213354,1787088846335,SELL,-0.0,0.0,2.0,0.42831366907284996,True,-0.954037,0.015485
20260818-213354,1787088846437,SELL,-0.0,-2.0,2.0,0.42831366907284996,True,-0.954037,0.015485
20260818-213354,1787088846539,SELL,-0.0,0.0,2.0,0.42831366907284996,True,-0.954037,0.015485
20260818-213354,1787088846641,SELL,-0.0,0.0,2.0,0.43396440113334994,True,-0.922647,0.015485
20260818-213354,1787088846743,SELL,-0.0,-2.0,2.0,0.43396440113334994,True,-0.922647,0.015485
20260818-213354,1787088846607,SELL,-0.0,0.0,2.0,0.43396440113334994,True,-0.922647,0.015485
20260818-213354,1787088846845,SELL,-0.0,0.0,2.0,0.43396440113334994,True,-0.922647,0.015485
20260818-213354,1787088846947,SELL,-0.0,0.0,2.0,0.4339613408452,True,-0.922664,0.015485
20260818-213354,1787088847049,SELL,-0.0,0.0,2.0,0.4339613408452,True,-0.922664,0.015485
20260818-213354,1787088847151,SELL,-0.0,-2.0,2.0,0.4339613408452,True,-0.922664,0.015485
20260818-213354,1787088847253,SELL,-0.0,0.0,2.0,0.433962060913,True,-0.92266,0.015485
20260818-213354,1787088847355,SELL,-0.0,0.0,2.0,0.43396224092995006,True,-0.922659,0.015485
20260818-213354,1787088847238,SELL,-0.0,0.0,2.0,0.43396224092995006,True,-0.922659,0.015485
20260818-213354,1787088847457,SELL,-0.0,0.0,2.0,0.43396224092995006,True,-0.922659,0.015485
20260818-213354,1787088847559,SELL,-0.0,-2.0,2.0,0.43393397826880004,True,-0.922816,0.015485
20260818-213354,1787088847661,SELL,-0.0,0.0,2.0,0.43393397826880004,True,-0.922816,0.015485
20260818-213354,1787088847763,SELL,-0.0,0.0,2.0,0.42832663029325,True,-0.953965,0.015485
20260818-213354,1787088847865,SELL,-0.0,0.0,2.0,0.42833599117465004,True,-0.953913,0.015485
20260818-213354,1787088847751,SELL,-0.0,-2.0,2.0,0.42833599117465004,True,-0.953913,0.015485
20260818-213354,1787088847967,SELL,-0.0,0.0,2.0,0.42833599117465004,True,-0.953913,0.015485
20260818-213354,1787088848069,SELL,-0.0,0.0,2.0,0.42833599117465004,True,-0.953913,0.015485
20260818-213354,1787088848171,SELL,-0.0,-2.0,2.0,0.43393847869255,True,-0.922791,0.015485
20260818-213354,1787088848273,SELL,-0.0,0.0,2.0,0.43394711950615006,True,-0.922743,0.015485
20260818-213354,1787088848375,SELL,-0.0,0.0,2.0,0.4340617903033,True,-0.922106,0.015485
20260818-213354,1787088862084,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862086,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862086,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862086,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862086,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862088,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862095,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862095,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862095,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862095,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862095,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862095,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862095,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862095,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862096,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862097,SELL,0.6658351469603325,0.0,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862102,SELL,0.6658351469603325,-1.3341648530396675,2.0,0.4298425530292,True,-0.945544,0.015485
20260818-213354,1787088862145,SELL,-0.0,0.0,2.0,0.4671417581716999,True,-0.738315,0.015486
20260818-213354,1787088862247,SELL,-0.0,0.0,2.0,0.5113865206905801,True,-0.492531,0.015486
20260818-213354,1787088862349,SELL,-0.0,-2.0,2.0,0.5192722498954999,True,-0.448725,0.015486
20260818-213354,1787088862204,SELL,-0.0,-2.0,2.0,0.5192722498954999,True,-0.448725,0.015486
20260818-213354,1787088862451,SELL,-0.0,-2.0,2.0,0.5064067707249199,True,-0.520194,0.015486
20260818-213354,1787088862370,SELL,-0.0,-2.0,2.0,0.5064067707249199,True,-0.520194,0.015486
