session,ts_ms,gross_bps
20260818-191124,1787080407263,0.6491815289324969
20260818-191124,1787080407365,-0.6491815289324969
20260818-191124,1787080407467,-0.6491815289324969
20260818-191124,1787080407569,-0.6491815289324969
20260818-191124,1787080407671,0.6491815289324969
20260818-191124,1787080407773,-0.6491815289324969
20260818-191124,1787080407875,-0.6491815289324969
20260818-191124,1787080407977,-0.6491815289324969
20260818-191124,1787080408079,-0.6491815289324969
20260818-191124,1787080408181,-0.6491815289324969
20260818-191124,1787080408283,-0.6491815289324969
20260818-191124,1787080408385,-0.6491815289324969
20260818-191124,1787080408487,-0.6491815289324969
20260818-191124,1787080408589,-0.6491815289324969
20260818-191124,1787080408691,0.6491815289324969
20260818-191124,1787080408793,0.6491815289324969
20260818-191124,1787080408895,0.6491815289324969
20260818-191124,1787080408997,0.6491815289324969
20260818-191124,1787080409099,0.6491815289324969
20260818-191124,1787080409201,0.6491815289324969
20260818-191124,1787080409066,-0.6491815289324969
20260818-191124,1787080409303,0.6491815289324969
20260818-191124,1787080409405,0.6491815289324969
20260818-191124,1787080409507,-0.6491815289324969
20260818-191124,1787080409609,-0.6491815289324969
20260818-191124,1787080409711,-0.6491815289324969
20260818-191124,1787080409813,-0.6491815289324969
20260818-191124,1787080409753,0.6491815289324969
20260818-191124,1787080409915,0.6491815289324969
20260818-191124,1787080410017,0.6491815289324969
20260818-191124,1787080410127,0.6491815289324969
20260818-191124,1787080410119,0.6491815289324969
20260818-191124,1787080410221,-0.6491815289324969
20260818-191124,1787080410143,0.6491815289324969
20260818-191124,1787080410323,0.6491815289324969
20260818-191124,1787080410425,0.6491815289324969
20260818-191124,1787080410527,-0.6491815289324969
20260818-191124,1787080410629,0.6491815289324969
20260818-191124,1787080410731,0.6491815289324969
20260818-191124,1787080410681,0.6491815289324969
20260818-191124,1787080410833,0.6491815289324969
20260818-191124,1787080410935,0.6491815289324969
20260818-191124,1787080411037,-0.6491815289324969
20260818-191124,1787080411139,0.6491815289324969
20260818-191124,1787080411241,-0.6491815289324969
20260818-191124,1787080411130,-0.6491815289324969
20260818-191124,1787080411343,-0.6491815289324969
20260818-191124,1787080411445,0.6491815289324969
20260818-191124,1787080411355,0.6491815289324969
20260818-191124,1787080411547,0.6491815289324969
20260818-191124,1787080411649,-0.6491815289324969
20260818-191124,1787080411751,-0.6491815289324969
20260818-191124,1787080411853,0.6491815289324969
20260818-191124,1787080411955,-0.6491815289324969
20260818-191124,1787080412057,-0.6491815289324969
20260818-191124,1787080412159,-0.6491815289324969
20260818-191124,1787080412261,0.6491815289324969
20260818-191124,1787080412363,-0.6491815289324969
20260818-191124,1787080412465,0.6491815289324969
20260818-191124,1787080412567,-0.6491815289324969
20260818-191124,1787080412669,0.6491815289324969
20260818-191124,1787080412526,0.6491815289324969
20260818-191124,1787080412771,-0.6491815289324969
20260818-191124,1787080412714,-0.6491815289324969
20260818-191124,1787080412873,0.6491815289324969
20260818-191124,1787080412975,0.6491815289324969
20260818-191124,1787080413077,-0.6491815289324969
20260818-191124,1787080413179,-0.6491815289324969
20260818-191124,1787080413281,-0.6491815289324969
20260818-191124,1787080413383,-0.6491815289324969
20260818-191124,1787080413485,0.6491815289324969
20260818-191124,1787080413587,-0.6491815289324969
20260818-191124,1787080413531,-0.6491815289324969
20260818-191124,1787080413689,-0.6491815289324969
20260818-191124,1787080413791,0.6491815289324969
20260818-191124,1787080413893,-0.6491815289324969
20260818-191124,1787080413995,-0.6491815289324969
20260818-191124,1787080414097,-0.6491815289324969
20260818-191124,1787080414199,-0.6491815289324969
20260818-191124,1787080414301,-2.17939513283967
20260818-191124,1787080414403,-2.17939513283967
20260818-191124,1787080414505,2.17939513283967
20260818-191124,1787080414551,2.17939513283967
20260818-191124,1787080414551,-2.17939513283967
20260818-191124,1787080414551,-2.17939513283967
20260818-191124,1787080414551,2.17939513283967
20260818-191124,1787080414551,-2.17939513283967
20260818-191124,1787080414551,2.17939513283967
20260818-191124,1787080414551,2.17939513283967
20260818-191124,1787080414551,-2.17939513283967
20260818-191124,1787080414551,-2.17939513283967
20260818-191124,1787080414551,2.17939513283967
20260818-191124,1787080414551,-2.17939513283967
20260818-191124,1787080414551,-2.17939513283967
20260818-191124,1787080414551,-2.17939513283967
20260818-191124,1787080414551,2.17939513283967
20260818-191124,1787080414553,-2.17939513283967
20260818-191124,1787080414553,2.17939513283967
20260818-191124,1787080414553,2.17939513283967
20260818-191124,1787080414553,-2.17939513283967
20260818-191124,1787080414553,-2.17939513283967
20260818-191124,1787080414553,2.17939513283967
20260818-191124,1787080414553,-2.17939513283967
20260818-191124,1787080414555,-2.17939513283967
20260818-191124,1787080414555,-2.17939513283967
20260818-191124,1787080414555,-2.17939513283967
20260818-191124,1787080414559,2.17939513283967
20260818-191124,1787080414559,-2.17939513283967
20260818-191124,1787080414559,2.17939513283967
20260818-191124,1787080414559,-2.17939513283967
20260818-191124,1787080414559,2.17939513283967
20260818-191124,1787080414559,2.17939513283967
20260818-191124,1787080414607,-1.5303129489971703
20260818-191124,1787080414566,1.5303129489971703
20260818-191124,1787080414709,1.5303129489971703
20260818-191124,1787080414811,1.5303129489971703
20260818-191124,1787080414739,-1.5303129489971703
20260818-191124,1787080414913,-1.5303129489971703
20260818-191124,1787080415015,1.5303129489971703
20260818-191124,1787080415117,1.5303129489971703
20260818-191124,1787080415219,1.5303129489971703
20260818-191124,1787080415321,-1.5303129489971703
20260818-191124,1787080415423,-1.5303129489971703
20260818-191124,1787080415525,1.5303129489971703
20260818-191124,1787080415627,1.5303129489971703
20260818-191124,1787080415729,1.5303129489971703
20260818-191124,1787080415831,1.5303129489971703
20260818-191124,1787080415933,1.5303129489971703
20260818-191124,1787080416035,-1.5303129489971703
20260818-191124,1787080416137,1.5303129489971703
20260818-191124,1787080416239,-1.5303129489971703
20260818-191124,1787080416102,-1.5303129489971703
20260818-191124,1787080416341,1.5303129489971703
20260818-191124,1787080416443,-1.5303129489971703
20260818-191124,1787080416545,-1.5303129489971703
20260818-191124,1787080416647,1.5303129489971703
20260818-191124,1787080416749,-1.5303129489971703
20260818-191124,1787080416851,1.5303129489971703
20260818-191124,1787080416953,-1.5303129489971703
20260818-191124,1787080417055,-1.5303129489971703
20260818-191124,1787080417157,-1.5303129489971703
20260818-191124,1787080417259,-1.5303129489971703
20260818-191124,1787080417361,-1.5303129489971703
20260818-191124,1787080417463,-1.5303129489971703
20260818-191124,1787080417565,-1.5303129489971703
20260818-191124,1787080417667,1.5303129489971703
20260818-191124,1787080417769,-1.5303129489971703
20260818-191124,1787080417871,1.5303129489971703
20260818-191124,1787080417973,1.5303129489971703
20260818-191124,1787080418075,-1.5303129489971703
20260818-191124,1787080418177,1.5303129489971703
20260818-191124,1787080418279,1.5303129489971703
20260818-191124,1787080418163,-1.5303129489971703
20260818-191124,1787080418381,1.5303129489971703
20260818-191124,1787080418483,1.5303129489971703
20260818-191124,1787080418585,-1.5303129489971703
20260818-191124,1787080418687,-1.5303129489971703
20260818-191124,1787080418789,-1.5303129489971703
20260818-191124,1787080418891,-1.5303129489971703
20260818-191124,1787080418782,-1.5303129489971703
20260818-191124,1787080418993,-1.5303129489971703
20260818-191124,1787080419095,1.5303129489971703
20260818-191124,1787080419197,-1.5303129489971703
20260818-191124,1787080419299,-1.5303129489971703
20260818-191124,1787080419401,1.5303129489971703
20260818-191124,1787080419503,1.5303129489971703
20260818-191124,1787080419605,1.5303129489971703
20260818-191124,1787080419707,-1.5303129489971703
20260818-191124,1787080419809,1.5303129489971703
20260818-191124,1787080419911,-1.5303129489971703
20260818-191124,1787080420013,-1.5303129489971703
20260818-191124,1787080420115,-1.5303129489971703
20260818-191124,1787080420217,1.5303129489971703
20260818-191124,1787080420319,-1.5303129489971703
20260818-191124,1787080420421,1.5303129489971703
20260818-191124,1787080420523,-1.5303129489971703
20260818-191124,1787080420625,-1.5303129489971703
20260818-191124,1787080420727,1.5303129489971703
20260818-191124,1787080420628,-1.5303129489971703
20260818-191124,1787080420829,1.5303129489971703
20260818-191124,1787080420931,-1.5303129489971703
20260818-191124,1787080421033,1.5303129489971703
20260818-191124,1787080421135,1.5303129489971703
20260818-191124,1787080421237,1.5303129489971703
20260818-191124,1787080421339,1.5303129489971703
20260818-191124,1787080421441,-1.5303129489971703
20260818-191124,1787080421347,-1.5303129489971703
20260818-191124,1787080421543,-1.5303129489971703
20260818-191124,1787080421645,1.5303129489971703
20260818-191124,1787080421582,1.5303129489971703
20260818-191124,1787080421747,-1.5303129489971703
20260818-191124,1787080421849,1.5303129489971703
20260818-191124,1787080421951,-1.5303129489971703
20260818-191124,1787080422053,-1.5303129489971703
20260818-191124,1787080422155,1.5303129489971703
20260818-191124,1787080422257,-1.5303129489971703
20260818-191124,1787080422359,-1.5303129489971703
20260818-191124,1787080422461,-1.5303129489971703
20260818-191124,1787080422563,1.5303129489971703
20260818-191124,1787080422517,1.5303129489971703
20260818-191124,1787080422665,1.5303129489971703
20260818-191124,1787080422767,1.5303129489971703
20260818-191124,1787080422869,1.5303129489971703
20260818-191124,1787080422971,-1.5303129489971703
20260818-191124,1787080423073,-1.5303129489971703
20260818-191124,1787080423175,-1.5303129489971703
20260818-191124,1787080423277,1.5303129489971703
20260818-191124,1787080423379,-1.5303129489971703
20260818-191124,1787080423261,1.5303129489971703
20260818-191124,1787080423481,-1.5303129489971703
20260818-191124,1787080423583,-1.5303129489971703
20260818-191124,1787080423685,-1.5303129489971703
20260818-191124,1787080423787,-1.5303129489971703
20260818-191124,1787080423889,-1.5303129489971703
20260818-191124,1787080423760,1.5303129489971703
20260818-191124,1787080423991,1.5303129489971703
20260818-191124,1787080424093,1.5303129489971703
20260818-191124,1787080424195,1.5303129489971703
20260818-191124,1787080424297,-1.5303129489971703
20260818-191124,1787080424200,1.5303129489971703
20260818-191124,1787080424399,-1.5303129489971703
20260818-191124,1787080424501,1.5303129489971703
20260818-191124,1787080424603,1.5303129489971703
20260818-191124,1787080424705,-1.5303129489971703
20260818-191124,1787080424807,1.5303129489971703
20260818-191124,1787080424909,-1.5303129489971703
20260818-191124,1787080425011,-1.5303129489971703
20260818-191124,1787080425113,1.5303129489971703
20260818-191124,1787080425128,-1.5303129489971703
20260818-191124,1787080425215,1.5303129489971703
20260818-191124,1787080425168,-1.5303129489971703
20260818-191124,1787080425317,-1.5303129489971703
20260818-191124,1787080425419,0.5873928491085709
20260818-191124,1787080425521,0.0
20260818-191124,1787080425380,0.5873928491085709
20260818-191124,1787080425623,0.0
20260818-191124,1787080425541,0.0
20260818-191124,1787080425725,0.0
20260818-191124,1787080425827,0.0
20260818-191124,1787080425929,-0.0
20260818-191124,1787080426031,0.0
20260818-191124,1787080426133,-0.0
20260818-191124,1787080426030,0.0
20260818-191124,1787080426235,-0.0
20260818-191124,1787080426337,0.0
20260818-191124,1787080426439,0.0
20260818-191124,1787080426541,0.0
20260818-191124,1787080426643,-0.0
20260818-191124,1787080426745,0.0
20260818-191124,1787080426847,0.0
20260818-191124,1787080426949,0.0
20260818-191124,1787080427051,-0.0
20260818-191124,1787080427153,-0.0
20260818-191124,1787080427255,-0.0
20260818-191124,1787080427357,-0.0
20260818-191124,1787080427266,-0.0
20260818-191124,1787080427459,-0.0
20260818-191124,1787080427382,-0.0
20260818-191124,1787080427561,-0.0
20260818-191124,1787080427663,-0.0
20260818-191124,1787080427525,0.0
20260818-191124,1787080427765,0.0
20260818-191124,1787080427867,-0.0
20260818-191124,1787080427969,0.0
20260818-191124,1787080428071,0.0
20260818-191124,1787080428173,0.0
20260818-191124,1787080428275,-0.0
20260818-191124,1787080428377,-0.0
20260818-191124,1787080428479,0.0
20260818-191124,1787080428581,-0.0
20260818-191124,1787080428683,-0.0
20260818-191124,1787080428573,-0.0
20260818-191124,1787080428785,-0.0
20260818-191124,1787080428887,0.0
20260818-191124,1787080428811,-0.0
20260818-191124,1787080428989,0.0
20260818-191124,1787080429091,0.0
20260818-191124,1787080429193,0.0
20260818-191124,1787080429117,-0.0
20260818-191124,1787080429295,-0.0
20260818-191124,1787080429197,-0.0
20260818-191124,1787080429397,-0.0
20260818-191124,1787080429499,0.0
20260818-191124,1787080429601,-0.0
20260818-191124,1787080429703,0.0
20260818-191124,1787080429805,0.0
20260818-191124,1787080429907,0.0
20260818-191124,1787080430009,0.0
20260818-191124,1787080430111,-0.0
20260818-191124,1787080430213,-0.0
20260818-191124,1787080430315,-0.0
20260818-191124,1787080430417,-0.0
20260818-191124,1787080430519,0.0
20260818-191124,1787080430621,-0.0
20260818-191124,1787080430575,-0.0
20260818-191124,1787080430723,0.0
20260818-191124,1787080430825,-0.0
20260818-191124,1787080430927,0.0
20260818-191124,1787080431029,-0.0
20260818-191124,1787080431131,-0.0
20260818-191124,1787080431007,0.0
20260818-191124,1787080431233,0.0
20260818-191124,1787080431335,-0.0
20260818-191124,1787080431437,-0.0
20260818-191124,1787080431539,-0.0
20260818-191124,1787080431641,-0.0
20260818-191124,1787080431593,-0.0
20260818-191124,1787080431743,0.0
20260818-191124,1787080431845,-0.0
20260818-191124,1787080431786,-0.0
20260818-191124,1787080431947,0.0
20260818-191124,1787080432049,-0.0
20260818-191124,1787080432151,-0.0
20260818-191124,1787080432253,0.0
20260818-191124,1787080432355,-0.0
20260818-191124,1787080432457,0.0
20260818-191124,1787080432559,-0.0
20260818-191124,1787080432661,-0.0
20260818-191124,1787080432763,-0.0
20260818-191124,1787080432865,-0.0
20260818-191124,1787080432967,-0.0
20260818-191124,1787080433069,-0.0
20260818-191124,1787080433171,0.0
20260818-191124,1787080433273,0.0
20260818-191124,1787080433133,-0.0
20260818-191124,1787080433375,0.0
20260818-191124,1787080433477,0.0
20260818-191124,1787080433579,0.0
20260818-191124,1787080433681,-0.0
20260818-191124,1787080433611,0.0
20260818-191124,1787080433783,-0.0
20260818-191124,1787080433885,-0.0
20260818-191124,1787080433987,0.0
20260818-191124,1787080434089,0.0
20260818-191124,1787080434191,0.0
20260818-191124,1787080434293,0.0
20260818-191124,1787080434395,-0.0
20260818-191124,1787080434497,0.0
20260818-191124,1787080434599,-0.0
20260818-191124,1787080434701,-0.0
20260818-191124,1787080434803,0.0
20260818-191124,1787080434905,-0.0
20260818-191124,1787080435007,0.0
20260818-191124,1787080434865,-0.0
20260818-191124,1787080435109,0.0
20260818-191124,1787080435211,-0.0
20260818-191124,1787080435313,-0.0
20260818-191124,1787080435227,0.0
20260818-191124,1787080435346,-0.0
20260818-191426,1787080467547,-0.0
20260818-191426,1787080467649,-0.0
20260818-191426,1787080467751,0.0
20260818-191426,1787080467853,-0.0
20260818-191426,1787080467955,-0.0
20260818-191426,1787080468057,-0.0
20260818-191426,1787080467952,-0.0
20260818-191426,1787080468159,0.0
20260818-191426,1787080468261,0.0
20260818-191426,1787080468363,-0.0
20260818-191426,1787080468465,0.0
20260818-191426,1787080468567,-0.0
20260818-191426,1787080468669,0.0
20260818-191426,1787080468771,0.0
20260818-191426,1787080468873,0.0
20260818-191426,1787080468975,-0.0
20260818-191426,1787080469077,-0.0
20260818-191426,1787080468972,-0.0
20260818-191426,1787080469179,0.0
20260818-191426,1787080469095,0.0
20260818-191426,1787080469281,-0.0
20260818-191426,1787080469383,0.0
20260818-191426,1787080469485,-0.0
20260818-191426,1787080469587,-0.0
20260818-191426,1787080469689,-0.0
20260818-191426,1787080469595,-0.0
20260818-191426,1787080469791,-0.0
20260818-191426,1787080469893,0.0
20260818-191426,1787080469995,-0.0
20260818-191426,1787080470097,-0.0
20260818-191426,1787080470199,0.0
20260818-191426,1787080470301,-0.0
20260818-191426,1787080470165,0.0
20260818-191426,1787080470403,-0.0
20260818-191426,1787080470505,0.0
20260818-191426,1787080470607,0.0
20260818-191426,1787080470709,-0.0
20260818-191426,1787080470811,0.0
20260818-191426,1787080470913,0.0
20260818-191426,1787080470826,0.0
20260818-191426,1787080471015,-0.0
20260818-191426,1787080471117,-0.0
20260818-191426,1787080471219,0.0
20260818-191426,1787080471096,0.0
20260818-191426,1787080471321,-0.0
20260818-191426,1787080471423,-0.0
20260818-191426,1787080471525,-0.0
20260818-191426,1787080471480,-0.0
20260818-191426,1787080471627,-0.0
20260818-191426,1787080471729,-0.0
20260818-191426,1787080471831,-0.0
20260818-191426,1787080471933,-0.0
20260818-191426,1787080472035,0.0
20260818-191426,1787080472137,-0.0
20260818-191426,1787080471999,-0.0
20260818-191426,1787080472239,-0.0
20260818-191426,1787080472341,0.0
20260818-191426,1787080472443,0.0
20260818-191426,1787080472545,0.0
20260818-191426,1787080472647,-0.0
20260818-191426,1787080472749,0.0
20260818-191426,1787080472851,-0.0
20260818-191426,1787080472953,-0.0
20260818-191426,1787080473055,0.0
20260818-191426,1787080473157,0.0
20260818-191426,1787080473096,0.0
20260818-191426,1787080473259,0.0
20260818-191426,1787080473361,-1.143870285108769
20260818-191426,1787080473230,-0.0
20260818-191426,1787080473463,1.143870285108769
20260818-191426,1787080473565,1.143870285108769
20260818-191426,1787080473667,-1.143870285108769
20260818-191426,1787080473769,1.9476710259961942
20260818-191426,1787080473871,-1.9476710259961942
20260818-191426,1787080473973,1.9476710259961942
20260818-191426,1787080474075,1.9476710259961942
20260818-191426,1787080474177,1.9476710259961942
20260818-191426,1787080474279,1.9476710259961942
20260818-191426,1787080474381,-1.9476710259961942
20260818-191426,1787080474483,1.9476710259961942
20260818-191426,1787080474585,1.9476710259961942
20260818-191426,1787080474687,1.9476710259961942
20260818-191426,1787080474789,1.9476710259961942
20260818-191426,1787080474891,1.9476710259961942
20260818-191426,1787080474993,1.9476710259961942
20260818-191426,1787080475095,-1.9476710259961942
20260818-191426,1787080475197,1.9476710259961942
20260818-191426,1787080475096,1.9476710259961942
20260818-191426,1787080475299,-1.9476710259961942
20260818-191426,1787080475401,1.9476710259961942
20260818-191426,1787080475271,1.9476710259961942
20260818-191426,1787080475503,-1.9476710259961942
20260818-191426,1787080475605,1.9476710259961942
20260818-191426,1787080475707,-1.9476710259961942
20260818-191426,1787080475809,1.9476710259961942
20260818-191426,1787080475911,-1.9476710259961942
20260818-191426,1787080476013,-1.9476710259961942
20260818-191426,1787080476115,1.9476710259961942
20260818-191426,1787080476217,1.9476710259961942
20260818-191426,1787080476319,1.9476710259961942
20260818-191426,1787080476421,1.9476710259961942
20260818-191426,1787080476523,-1.9476710259961942
20260818-191426,1787080476625,-1.9476710259961942
20260818-191426,1787080476727,1.9476710259961942
20260818-191426,1787080476829,-1.9476710259961942
20260818-191426,1787080476931,1.9476710259961942
20260818-191426,1787080477033,-1.9476710259961942
20260818-191426,1787080477135,-1.9476710259961942
20260818-191426,1787080477237,-1.9476710259961942
20260818-191426,1787080477097,1.9476710259961942
20260818-191426,1787080477339,-1.9476710259961942
20260818-191426,1787080477441,1.9476710259961942
20260818-191426,1787080477543,-1.9476710259961942
20260818-191426,1787080477645,2.380486809551654
20260818-191426,1787080477747,2.6432678209953173
20260818-191426,1787080477849,-2.6432678209953173
20260818-191426,1787080477767,-2.6432678209953173
20260818-191426,1787080477951,2.6432678209953173
20260818-191426,1787080478053,-2.6432678209953173
20260818-191426,1787080478155,-2.6432678209953173
20260818-191426,1787080478257,-2.6432678209953173
20260818-191426,1787080478359,-2.6432678209953173
20260818-191426,1787080478461,2.6432678209953173
20260818-191426,1787080478563,-2.6432678209953173
20260818-191426,1787080478665,2.6432678209953173
20260818-191426,1787080478767,2.6432678209953173
20260818-191426,1787080478869,-2.6432678209953173
20260818-191426,1787080478971,-2.6432678209953173
20260818-191426,1787080479073,-2.6432678209953173
20260818-191426,1787080479175,-2.6432678209953173
20260818-191426,1787080479096,-2.6432678209953173
20260818-191426,1787080479277,2.6432678209953173
20260818-191426,1787080479379,-2.6432678209953173
20260818-191426,1787080479238,2.6432678209953173
20260818-191426,1787080479481,-2.6432678209953173
20260818-191426,1787080479583,-2.6432678209953173
20260818-191426,1787080479685,-2.6432678209953173
20260818-191426,1787080479787,2.6432678209953173
20260818-191426,1787080479889,-2.6432678209953173
20260818-191426,1787080479991,-2.6432678209953173
20260818-191426,1787080480093,-2.6432678209953173
20260818-191426,1787080480195,2.6432678209953173
20260818-191426,1787080480297,-2.6432678209953173
20260818-191426,1787080480227,-2.6432678209953173
20260818-191426,1787080480399,-2.6432678209953173
20260818-191426,1787080480501,-2.6432678209953173
20260818-191426,1787080480603,2.6432678209953173
20260818-191426,1787080480705,2.6432678209953173
20260818-191426,1787080480807,2.6432678209953173
20260818-191426,1787080480909,2.6432678209953173
20260818-191426,1787080481011,-2.6432678209953173
20260818-191426,1787080481072,2.6432678209953173
20260818-191426,1787080481113,2.6432678209953173
20260818-191426,1787080481215,2.6432678209953173
20260818-191426,1787080481098,-2.6432678209953173
20260818-191426,1787080481317,2.6432678209953173
20260818-191426,1787080481419,2.6432678209953173
20260818-191426,1787080481284,2.6432678209953173
20260818-191426,1787080481521,2.6432678209953173
20260818-191426,1787080481623,-2.6432678209953173
20260818-191426,1787080481479,2.6432678209953173
20260818-191426,1787080481725,-2.6432678209953173
20260818-191426,1787080481827,-2.6432678209953173
20260818-191426,1787080481929,-2.6432678209953173
20260818-191426,1787080482031,-2.6432678209953173
20260818-191426,1787080482133,-2.6432678209953173
20260818-191426,1787080482235,2.6432678209953173
20260818-191426,1787080482337,-2.6432678209953173
20260818-191426,1787080482439,2.6432678209953173
20260818-191426,1787080482541,2.6432678209953173
20260818-191426,1787080482433,-2.6432678209953173
20260818-191426,1787080482643,-2.6432678209953173
20260818-191426,1787080482745,-2.6432678209953173
20260818-191426,1787080482847,-2.6432678209953173
20260818-191426,1787080482949,2.6432678209953173
20260818-191426,1787080483051,-2.6432678209953173
20260818-191426,1787080483153,2.6432678209953173
20260818-191426,1787080483098,2.6432678209953173
20260818-191426,1787080483255,-2.6432678209953173
20260818-191426,1787080483357,2.6432678209953173
20260818-191426,1787080483459,-2.6432678209953173
20260818-191426,1787080483561,-2.6432678209953173
20260818-191426,1787080483663,2.6432678209953173
20260818-191426,1787080483765,-2.6432678209953173
20260818-191426,1787080483686,-2.6432678209953173
20260818-191426,1787080483867,2.6432678209953173
20260818-191426,1787080483969,2.6432678209953173
20260818-191426,1787080484071,-2.6432678209953173
20260818-191426,1787080484173,2.6432678209953173
20260818-191426,1787080484275,-2.6432678209953173
20260818-191426,1787080484377,2.6432678209953173
20260818-191426,1787080484479,-2.6432678209953173
20260818-191426,1787080484581,-2.6432678209953173
20260818-191426,1787080484535,2.6432678209953173
20260818-191426,1787080484610,-2.6432678209953173
20260818-191426,1787080484683,-2.6432678209953173
20260818-191426,1787080484785,-2.6432678209953173
20260818-191426,1787080484663,-2.6432678209953173
20260818-191426,1787080484887,-2.6432678209953173
20260818-191426,1787080484989,-2.6432678209953173
20260818-191426,1787080485091,-2.6432678209953173
20260818-191426,1787080485193,-2.6432678209953173
20260818-191426,1787080485098,2.6432678209953173
20260818-191426,1787080485295,-2.6432678209953173
20260818-191426,1787080485397,2.6432678209953173
20260818-191426,1787080485499,2.6432678209953173
20260818-191426,1787080485601,2.6432678209953173
20260818-191426,1787080485703,2.6432678209953173
20260818-191426,1787080485805,2.6432678209953173
20260818-191426,1787080485907,2.6432678209953173
20260818-191426,1787080486009,2.6432678209953173
20260818-191426,1787080486111,-2.6432678209953173
20260818-191426,1787080486213,2.6432678209953173
20260818-191426,1787080486315,2.6432678209953173
20260818-191426,1787080486181,2.6432678209953173
20260818-191426,1787080486417,2.6432678209953173
20260818-191426,1787080486519,2.6432678209953173
20260818-191426,1787080486621,-2.6432678209953173
20260818-191426,1787080486723,-2.6432678209953173
20260818-191426,1787080486825,-2.6432678209953173
20260818-191426,1787080486927,-2.6432678209953173
20260818-191426,1787080487029,2.6432678209953173
20260818-191426,1787080487131,2.6432678209953173
20260818-191426,1787080487233,2.6432678209953173
20260818-191426,1787080487099,-2.6432678209953173
20260818-191426,1787080487335,2.6432678209953173
20260818-191426,1787080487437,-2.6432678209953173
20260818-191426,1787080487539,2.6432678209953173
20260818-191426,1787080487434,2.6432678209953173
20260818-191426,1787080487641,-2.6432678209953173
20260818-191426,1787080487743,-2.6432678209953173
20260818-191426,1787080487845,-2.6432678209953173
20260818-191426,1787080487947,-2.6432678209953173
20260818-191426,1787080488049,-2.6432678209953173
20260818-191426,1787080487983,-2.6432678209953173
20260818-191426,1787080488151,-2.6432678209953173
20260818-191426,1787080488253,2.6432678209953173
20260818-191426,1787080488355,-2.6432678209953173
20260818-191426,1787080488457,-2.6432678209953173
20260818-191426,1787080488559,2.6432678209953173
20260818-191426,1787080488661,-2.6432678209953173
20260818-191426,1787080488763,-2.6432678209953173
20260818-191426,1787080488865,2.6432678209953173
20260818-191426,1787080488967,2.6432678209953173
20260818-191426,1787080489069,2.6432678209953173
20260818-191426,1787080489171,-2.6432678209953173
20260818-191426,1787080489099,-2.6432678209953173
20260818-191426,1787080489273,2.6432678209953173
20260818-191426,1787080489375,-2.6432678209953173
20260818-191426,1787080489477,2.6432678209953173
20260818-191426,1787080489579,-2.6432678209953173
20260818-191426,1787080489536,2.6432678209953173
20260818-191426,1787080489681,2.6432678209953173
20260818-191426,1787080489783,-2.6432678209953173
20260818-191426,1787080489885,2.6432678209953173
20260818-191426,1787080489791,2.6432678209953173
20260818-191426,1787080489892,2.6432678209953173
20260818-191426,1787080489987,2.6432678209953173
20260818-191426,1787080489924,2.6432678209953173
20260818-191426,1787080490089,-2.6432678209953173
20260818-191426,1787080490191,-2.6432678209953173
20260818-191426,1787080490293,-2.6432678209953173
20260818-191426,1787080490395,-2.6432678209953173
20260818-191426,1787080490292,2.6432678209953173
20260818-191426,1787080490497,2.6432678209953173
20260818-191426,1787080490599,2.6432678209953173
20260818-191426,1787080490701,-2.6432678209953173
20260818-191426,1787080490803,-2.6432678209953173
20260818-191426,1787080490905,2.6432678209953173
20260818-191426,1787080491007,2.6432678209953173
20260818-191426,1787080491109,-2.6432678209953173
20260818-191426,1787080491211,-2.6432678209953173
20260818-191426,1787080491100,-2.6432678209953173
20260818-191426,1787080491313,2.6432678209953173
20260818-191426,1787080491415,-2.6432678209953173
20260818-191426,1787080491517,2.6432678209953173
20260818-191426,1787080491619,-2.6432678209953173
20260818-191426,1787080491721,-2.6432678209953173
20260818-191426,1787080491823,-2.6432678209953173
20260818-191426,1787080491925,2.6432678209953173
20260818-191426,1787080492027,2.6432678209953173
20260818-191426,1787080492129,2.6432678209953173
20260818-191426,1787080492231,2.6432678209953173
20260818-191426,1787080492333,-2.6432678209953173
20260818-191426,1787080492435,-2.6432678209953173
20260818-191426,1787080492335,2.6432678209953173
20260818-191426,1787080492537,2.6432678209953173
20260818-191426,1787080492639,2.6432678209953173
20260818-191426,1787080492741,-2.6432678209953173
20260818-191426,1787080492646,-2.6432678209953173
20260818-191426,1787080492843,2.6432678209953173
20260818-191426,1787080492945,2.6432678209953173
20260818-191426,1787080493047,-2.6432678209953173
20260818-191426,1787080493149,-2.6432678209953173
20260818-191426,1787080493251,2.6432678209953173
20260818-191426,1787080493112,-2.6432678209953173
20260818-191426,1787080493353,-2.6432678209953173
20260818-191426,1787080493455,-2.6432678209953173
20260818-191426,1787080493557,-2.6432678209953173
20260818-191426,1787080493659,2.6432678209953173
20260818-191426,1787080493761,-2.6432678209953173
20260818-191426,1787080493863,2.6432678209953173
20260818-191426,1787080493965,2.6432678209953173
20260818-191426,1787080494067,2.6432678209953173
20260818-191426,1787080494169,2.6432678209953173
20260818-191426,1787080494271,2.6432678209953173
20260818-191426,1787080494373,-2.6432678209953173
20260818-191426,1787080494475,-2.6432678209953173
20260818-191426,1787080494577,-2.6432678209953173
20260818-191426,1787080494679,2.6432678209953173
20260818-191426,1787080494781,2.6432678209953173
20260818-191426,1787080494883,-2.6432678209953173
20260818-191426,1787080494985,2.6432678209953173
20260818-191426,1787080494865,-2.6432678209953173
